y_1_25,y_2_25,y_5_25,y_6_25,y_mc_hu_25,y_1,y_2,y_5,y_6,y_mc_hu
2.7348,32.766,0.35823,46.058,0.49895,7.3703,31.176,1.854,38.06,1.7394
2.7136,32.835,0.35913,46.074,0.49871,7.3649,31.162,1.8576,38.099,1.7392
2.7121,32.788,0.36005,46.092,0.49871,7.4103,31.183,1.8616,38.138,1.741
2.7067,32.677,0.36084,46.109,0.49846,7.3751,31.202,1.8654,38.176,1.7422
2.7133,32.694,0.36154,46.124,0.49839,7.4317,31.128,1.8693,38.214,1.745
2.7036,32.668,0.3623,46.139,0.49834,7.4471,31.039,1.8736,38.252,1.7472
2.7065,32.787,0.36294,46.154,0.49867,7.4175,30.938,1.8778,38.288,1.7498
2.6843,32.758,0.3636,46.17,0.49874,7.3946,31.077,1.8816,38.323,1.7528
2.6775,32.762,0.36425,46.185,0.49859,7.3759,31.011,1.8852,38.359,1.7557
2.6736,32.744,0.36474,46.201,0.49861,7.3611,31.09,1.8888,38.395,1.7583
2.68,32.725,0.36516,46.216,0.49962,7.3688,31.071,1.8922,38.432,1.7611
2.6952,32.661,0.36548,46.231,0.50022,7.3848,31.018,1.8963,38.469,1.7622
2.6977,32.679,0.36601,46.245,0.5006,7.4776,31.024,1.9006,38.505,1.7645
2.725,32.638,0.36647,46.259,0.50061,7.4761,31.005,1.9056,38.541,1.7659
2.7191,32.658,0.36705,46.272,0.50053,7.493,31.063,1.9106,38.576,1.767
2.7347,32.64,0.36773,46.286,0.50021,7.5037,31.001,1.9155,38.611,1.767
2.7002,32.636,0.36839,46.299,0.49999,7.494,30.87,1.9204,38.646,1.7676
2.6984,32.6,0.36903,46.313,0.49908,7.4443,30.914,1.9249,38.679,1.766
2.7192,32.535,0.36971,46.326,0.49841,7.454,30.976,1.9293,38.712,1.7644
2.7196,32.568,0.37037,46.338,0.49753,7.4784,30.935,1.9335,38.747,1.7631
2.7252,32.556,0.37106,46.35,0.49678,7.4586,30.973,1.9381,38.78,1.7617
2.7133,32.641,0.37169,46.362,0.49595,7.4032,31.041,1.9426,38.815,1.7604
2.6813,32.588,0.37227,46.376,0.49565,7.3907,31.04,1.9465,38.85,1.7601
2.653,32.574,0.37276,46.388,0.49538,7.4213,31.035,1.9501,38.885,1.7603
2.6747,32.578,0.373,46.401,0.4952,7.4329,31.033,1.954,38.919,1.761
2.6926,32.501,0.37331,46.413,0.495,7.4042,31.003,1.958,38.952,1.7616
2.6994,32.501,0.37365,46.425,0.49537,7.4139,30.984,1.9615,38.985,1.7629
2.7214,32.518,0.37387,46.436,0.49518,7.413,31.078,1.9648,39.018,1.7633
2.7224,32.457,0.37421,46.448,0.49518,7.3865,31.028,1.9678,39.052,1.765
2.7211,32.44,0.3746,46.458,0.49529,7.4055,30.915,1.9707,39.084,1.7661
2.7133,32.47,0.37482,46.469,0.49572,7.3959,30.869,1.9739,39.115,1.7673
2.6759,32.549,0.37503,46.48,0.49613,7.4388,30.868,1.9773,39.145,1.7674
2.6603,32.513,0.37505,46.491,0.49701,7.4497,30.894,1.9808,39.176,1.7682
2.6942,32.448,0.37501,46.502,0.49792,7.4844,30.883,1.9847,39.206,1.7686
2.6849,32.465,0.37524,46.512,0.49944,7.4897,30.838,1.9884,39.237,1.7695
2.6633,32.393,0.37526,46.522,0.49999,7.4904,30.859,1.9927,39.267,1.7701
2.6742,32.39,0.37542,46.532,0.50084,7.5527,30.886,1.997,39.297,1.7709
2.6907,32.401,0.37562,46.541,0.50156,7.5174,30.895,2.0014,39.327,1.772
2.7015,32.494,0.37586,46.55,0.50227,7.4769,30.755,2.0053,39.356,1.7735
2.6805,32.37,0.37614,46.561,0.50308,7.4747,30.633,2.0089,39.384,1.7751
2.6779,32.437,0.3763,46.57,0.50336,7.4431,30.741,2.0119,39.41,1.7766
2.6892,32.399,0.37647,46.58,0.5034,7.4796,30.801,2.0149,39.437,1.7783
2.6777,32.367,0.37672,46.59,0.5036,7.4623,30.841,2.0179,39.465,1.7796
2.6821,32.305,0.37704,46.599,0.50354,7.462,30.766,2.0204,39.493,1.7788
2.686,32.366,0.37733,46.607,0.50405,7.4093,30.829,2.0234,39.52,1.7775
2.692,32.418,0.3776,46.616,0.50484,7.4263,30.853,2.0256,39.549,1.7763
2.6816,32.393,0.37783,46.626,0.50557,7.4582,30.818,2.0277,39.577,1.7761
2.6896,32.329,0.37817,46.636,0.50621,7.4488,30.82,2.0299,39.605,1.7764
2.6852,32.359,0.37849,46.644,0.50687,7.497,30.697,2.0323,39.633,1.7766
2.6788,32.308,0.37886,46.653,0.50705,7.4897,30.759,2.0353,39.659,1.7767
2.6502,32.362,0.37927,46.661,0.50766,7.4671,30.795,2.038,39.686,1.778
2.658,32.271,0.37943,46.67,0.50811,7.4748,30.665,2.0404,39.713,1.7792
2.6865,32.28,0.37972,46.678,0.50892,7.4598,30.642,2.0429,39.738,1.7809
2.6925,32.245,0.38019,46.685,0.50939,7.5175,30.655,2.0454,39.762,1.7828
2.6915,32.246,0.38073,46.693,0.50941,7.5422,30.659,2.0481,39.787,1.7856
2.6819,32.209,0.38127,46.7,0.50934,7.5631,30.606,2.0509,39.811,1.7865
2.6866,32.282,0.38181,46.706,0.50975,7.5264,30.602,2.0543,39.834,1.7883
2.679,32.289,0.38213,46.714,0.50937,7.5319,30.702,2.0576,39.857,1.789
2.6985,32.337,0.38249,46.722,0.50972,7.4944,30.689,2.0609,39.882,1.7882
2.706,32.235,0.38296,46.731,0.50996,7.5115,30.697,2.0641,39.908,1.7872
2.6966,32.161,0.38352,46.738,0.51071,7.5114,30.844,2.0674,39.933,1.786
2.6961,32.142,0.38399,46.744,0.51126,7.4659,30.849,2.0705,39.961,1.7851
2.69,32.142,0.38449,46.75,0.51197,7.4231,30.828,2.0735,39.988,1.7856
2.6828,32.224,0.38487,46.756,0.51293,7.483,30.82,2.0757,40.015,1.7862
2.7073,32.303,0.38512,46.764,0.51422,7.4696,30.817,2.0783,40.041,1.7855
2.7025,32.25,0.38547,46.772,0.51503,7.4515,30.67,2.0812,40.067,1.7844
2.7013,32.21,0.38598,46.78,0.51631,7.4401,30.664,2.0841,40.092,1.784
2.7013,32.135,0.3865,46.786,0.51717,7.4411,30.623,2.0867,40.116,1.7837
2.6838,32.18,0.38708,46.792,0.51804,7.4383,30.764,2.0891,40.14,1.7843
2.6924,32.229,0.38771,46.799,0.51873,7.4286,30.73,2.0915,40.165,1.7849
2.6953,32.239,0.38816,46.806,0.51928,7.3874,30.749,2.0933,40.189,1.7843
2.6977,32.107,0.38863,46.814,0.51951,7.4536,30.703,2.0953,40.214,1.7831
2.7137,32.155,0.38913,46.819,0.51987,7.469,30.742,2.0975,40.239,1.7835
2.728,32.109,0.38968,46.825,0.52025,7.4535,30.801,2.0998,40.263,1.7828
2.7301,31.988,0.39026,46.831,0.52145,7.4145,30.881,2.1017,40.288,1.783
2.7238,31.948,0.39075,46.834,0.52227,7.4403,30.851,2.1029,40.314,1.7824
2.7218,31.855,0.39122,46.838,0.52299,7.4029,30.941,2.1047,40.34,1.7831
2.7297,31.818,0.39175,46.839,0.52356,7.4402,30.849,2.1066,40.367,1.7835
2.7159,31.785,0.39236,46.841,0.52434,7.4712,30.772,2.1085,40.393,1.785
2.6988,31.785,0.39282,46.842,0.52522,7.412,30.685,2.1105,40.418,1.7859
2.6965,31.828,0.39318,46.842,0.52677,7.4149,30.685,2.1125,40.441,1.7879
2.7114,31.842,0.39353,46.844,0.5273,7.4209,30.623,2.1147,40.465,1.7902
2.7143,31.908,0.39415,46.846,0.52785,7.4522,30.641,2.1164,40.487,1.7922
2.7118,31.823,0.39476,46.849,0.5281,7.4611,30.606,2.1191,40.509,1.7931
2.7218,31.908,0.39534,46.85,0.52863,7.4852,30.579,2.1214,40.531,1.7941
2.7101,31.903,0.3961,46.854,0.52853,7.4932,30.545,2.1234,40.553,1.7951
2.7113,31.938,0.39684,46.857,0.5289,7.5026,30.536,2.1256,40.574,1.7979
2.7067,31.9,0.39767,46.861,0.52916,7.5066,30.482,2.128,40.594,1.7999
2.7098,31.885,0.39848,46.864,0.52952,7.5217,30.473,2.1303,40.614,1.803
2.7113,31.895,0.39916,46.867,0.53007,7.5206,30.469,2.1327,40.634,1.8052
2.7077,31.939,0.39968,46.87,0.53068,7.4849,30.515,2.1349,40.654,1.8081
2.7044,31.81,0.4004,46.874,0.53048,7.5066,30.564,2.1366,40.674,1.8094
2.7111,31.827,0.40119,46.876,0.53098,7.515,30.481,2.1387,40.695,1.8092
2.7127,31.819,0.40204,46.879,0.5318,7.5389,30.503,2.1411,40.715,1.8085
2.7219,31.73,0.40278,46.881,0.53252,7.4972,30.604,2.1434,40.736,1.8088
2.7163,31.742,0.40345,46.882,0.53321,7.5065,30.597,2.1454,40.758,1.8081
2.7209,31.687,0.40396,46.883,0.53372,7.5488,30.521,2.1475,40.781,1.808
2.71,31.747,0.40452,46.884,0.53384,7.5575,30.523,2.1502,40.802,1.8073
2.709,31.651,0.4049,46.886,0.53417,7.5627,30.515,2.1526,40.824,1.8069
2.7265,31.632,0.40538,46.886,0.53444,7.531,30.512,2.1553,40.845,1.8065
2.7284,31.664,0.40578,46.886,0.53476,7.4794,30.509,2.1571,40.866,1.8075
2.7387,31.707,0.40629,46.886,0.53472,7.4856,30.459,2.1585,40.887,1.8082
2.7335,31.727,0.40704,46.887,0.53437,7.5484,30.528,2.1599,40.907,1.8087
2.7377,31.636,0.40783,46.889,0.53412,7.5798,30.503,2.1617,40.929,1.8081
2.7333,31.665,0.40868,46.889,0.53373,7.5764,30.526,2.1636,40.95,1.809
2.7124,31.637,0.4095,46.889,0.5329,7.4919,30.48,2.1653,40.971,1.8095
2.7059,31.554,0.41013,46.89,0.53208,7.4833,30.407,2.1667,40.992,1.8113
2.695,31.533,0.41079,46.889,0.53137,7.442,30.462,2.1679,41.011,1.8119
2.6846,31.496,0.41136,46.888,0.53109,7.5139,30.472,2.1692,41.031,1.8135
2.725,31.518,0.41179,46.886,0.53051,7.5215,30.444,2.1707,41.052,1.8133
2.7091,31.437,0.41223,46.885,0.5299,7.5105,30.439,2.1726,41.072,1.8128
2.6877,31.363,0.41247,46.883,0.5292,7.4989,30.416,2.1743,41.092,1.8126
2.7019,31.454,0.41278,46.88,0.52889,7.4931,30.448,2.1757,41.112,1.8132
2.6917,31.486,0.41313,46.878,0.52872,7.5548,30.537,2.177,41.132,1.8136
2.6941,31.579,0.41343,46.876,0.52845,7.5577,30.468,2.1788,41.154,1.8153
2.7022,31.575,0.41379,46.876,0.52834,7.5439,30.419,2.1803,41.174,1.8167
2.6889,31.487,0.4141,46.876,0.52853,7.5039,30.381,2.1819,41.194,1.8178
2.6641,31.433,0.41438,46.875,0.52802,7.5516,30.402,2.1827,41.213,1.8188
2.6613,31.421,0.41463,46.873,0.52794,7.4976,30.35,2.1841,41.232,1.8206
2.6619,31.512,0.4149,46.87,0.52769,7.5502,30.308,2.1851,41.251,1.8219
2.6734,31.539,0.41512,46.87,0.52748,7.5227,30.265,2.1871,41.268,1.8229
2.6434,31.463,0.4153,46.869,0.52724,7.4799,30.198,2.189,41.286,1.823
2.6753,31.547,0.41539,46.868,0.52699,7.5123,30.265,2.1903,41.302,1.8223
2.6725,31.49,0.41547,46.868,0.527,7.5079,30.377,2.1916,41.319,1.8207
2.6705,31.51,0.41559,46.867,0.52674,7.5152,30.355,2.1929,41.339,1.8178
2.6634,31.422,0.41588,46.866,0.52626,7.502,30.294,2.1943,41.358,1.8145
2.6476,31.378,0.4161,46.864,0.52527,7.5241,30.206,2.1962,41.376,1.8102
2.6369,31.343,0.41621,46.862,0.52417,7.4985,30.235,2.1979,41.394,1.8056
2.6445,31.327,0.41613,46.859,0.52324,7.5277,30.264,2.1993,41.411,1.8011
2.6413,31.303,0.41611,46.856,0.52218,7.5223,30.191,2.2011,41.429,1.796
2.6661,31.209,0.41612,46.853,0.5208,7.495,30.201,2.2027,41.446,1.7909
2.6554,31.19,0.4163,46.848,0.51907,7.5257,30.24,2.2043,41.463,1.7857
2.663,31.188,0.41656,46.843,0.51733,7.5036,30.265,2.206,41.48,1.7798
2.679,31.169,0.41671,46.839,0.51561,7.4839,30.243,2.2074,41.498,1.7739
2.6823,31.211,0.41703,46.834,0.51389,7.4721,30.304,2.2085,41.515,1.7679
2.6928,31.118,0.41743,46.829,0.51218,7.4923,30.231,2.2095,41.533,1.7621
2.6804,31.126,0.41777,46.824,0.51047,7.4661,30.195,2.2105,41.549,1.7562
2.6621,31.111,0.41815,46.818,0.50877,7.3996,30.157,2.2113,41.565,1.7503
2.6449,31.141,0.4183,46.813,0.50707,7.3432,30.026,2.2118,41.581,1.7445
2.6384,31.194,0.41836,46.807,0.50538,7.3539,30.085,2.2114,41.594,1.7387
2.6333,31.224,0.41836,46.803,0.5037,7.3544,30.054,2.2109,41.608,1.7329
2.6262,31.193,0.41832,46.799,0.50202,7.3861,30.042,2.2105,41.621,1.7271
2.6268,31.188,0.41817,46.795,0.50035,7.3755,30.059,2.2102,41.634,1.7213
2.626,31.105,0.41799,46.791,0.49868,7.4049,29.927,2.2098,41.647,1.7156
2.6184,31.097,0.41765,46.785,0.49702,7.3906,29.905,2.2094,41.657,1.7099
2.6155,31.066,0.41724,46.78,0.49536,7.4394,29.885,2.2087,41.668,1.7042
2.6116,31.081,0.41697,46.774,0.49371,7.467,29.9,2.2084,41.678,1.6985
2.6049,31.189,0.41662,46.768,0.49206,7.5134,29.906,2.2079,41.688,1.6929
2.6337,31.251,0.41624,46.764,0.49042,7.5161,29.896,2.2075,41.698,1.6872
2.6437,31.199,0.41611,46.761,0.48879,7.5071,29.971,2.2075,41.708,1.6816
2.637,31.237,0.4159,46.757,0.48716,7.4765,29.93,2.2072,41.719,1.676
2.6345,31.202,0.41568,46.754,0.48554,7.4336,29.956,2.2068,41.729,1.6704
2.6237,31.106,0.41537,46.75,0.48392,7.4207,29.94,2.2065,41.739,1.6648
2.6237,30.952,0.41513,46.745,0.4823,7.4142,29.82,2.2064,41.75,1.6593
2.6251,30.882,0.4148,46.738,0.4807,7.3994,29.871,2.2059,41.758,1.6537
2.6044,30.851,0.4144,46.73,0.47909,7.3837,29.92,2.2053,41.767,1.6482
2.6239,30.848,0.41392,46.721,0.4775,7.3379,29.877,2.2042,41.776,1.6427
2.6146,30.798,0.41359,46.713,0.4759,7.3188,29.834,2.2027,41.785,1.6373
2.6082,30.848,0.41313,46.703,0.47432,7.278,29.813,2.2012,41.793,1.6318
2.6156,30.827,0.41275,46.695,0.47274,7.2816,29.79,2.1992,41.801,1.6264
2.5987,30.85,0.41251,46.686,0.47116,7.2774,29.723,2.1969,41.808,1.6209
2.5988,30.837,0.41207,46.678,0.46959,7.2692,29.69,2.195,41.814,1.6155
2.592,30.821,0.41168,46.67,0.46803,7.2618,29.727,2.1932,41.82,1.6102
2.5862,30.799,0.41122,46.661,0.46647,7.2911,29.736,2.1915,41.826,1.6048
2.5962,30.799,0.41078,46.653,0.46491,7.2914,29.606,2.1897,41.833,1.5994
2.6163,30.793,0.41035,46.644,0.46336,7.24,29.523,2.1878,41.837,1.5941
2.6149,30.794,0.40973,46.635,0.46182,7.2291,29.542,2.1856,41.84,1.5888
2.6124,30.754,0.40899,46.627,0.46028,7.2259,29.467,2.1832,41.844,1.5835
2.6018,30.72,0.40842,46.618,0.45874,7.2326,29.545,2.1807,41.846,1.5782
2.6002,30.718,0.40786,46.608,0.45721,7.2798,29.476,2.1782,41.849,1.573
2.5919,30.637,0.40724,46.599,0.45569,7.2756,29.41,2.1765,41.852,1.5677
2.5939,30.64,0.40652,46.588,0.45417,7.2855,29.365,2.1746,41.853,1.5625
2.5737,30.664,0.40592,46.578,0.45266,7.2644,29.425,2.1728,41.854,1.5573
2.5764,30.595,0.40521,46.568,0.45115,7.2571,29.433,2.1706,41.855,1.5521
2.5869,30.565,0.40436,46.558,0.44964,7.2408,29.482,2.1685,41.857,1.5469
2.5687,30.521,0.40366,46.546,0.44815,7.2037,29.501,2.1663,41.86,1.5418
2.5661,30.539,0.40298,46.535,0.44665,7.1743,29.415,2.1642,41.863,1.5366
2.5686,30.561,0.40239,46.524,0.44516,7.1675,29.475,2.162,41.864,1.5315
2.5737,30.52,0.40185,46.513,0.44368,7.1958,29.416,2.1596,41.867,1.5264
2.5558,30.583,0.40133,46.501,0.4422,7.159,29.334,2.1576,41.868,1.5213
2.562,30.557,0.40069,46.491,0.44073,7.1525,29.325,2.1552,41.868,1.5162
2.5549,30.522,0.40007,46.481,0.43926,7.1801,29.208,2.1522,41.869,1.5112
2.5423,30.555,0.39935,46.47,0.43779,7.1927,29.235,2.1494,41.867,1.5061
2.5677,30.472,0.39861,46.459,0.43633,7.2113,29.207,2.1469,41.866,1.5011
2.5485,30.378,0.39815,46.448,0.43488,7.2067,29.217,2.1448,41.865,1.4961
2.5394,30.41,0.3975,46.435,0.43343,7.1925,29.144,2.1432,41.863,1.4911
2.5605,30.395,0.39698,46.423,0.43198,7.1251,29.09,2.1416,41.861,1.4862
2.5558,30.357,0.39651,46.411,0.43054,7.051,29.048,2.1395,41.858,1.4812
2.5784,30.39,0.39592,46.398,0.42911,7.0035,29.015,2.137,41.854,1.4763
2.5509,30.364,0.39541,46.386,0.42768,7.0414,29.112,2.1339,41.85,1.4714
2.5444,30.361,0.39484,46.374,0.42625,7.0098,29.049,2.1315,41.848,1.4664
2.5293,30.232,0.39417,46.361,0.42483,6.9885,28.987,2.1289,41.844,1.4616
2.5322,30.203,0.39337,46.347,0.42342,7.018,28.901,2.1259,41.84,1.4567
2.522,30.228,0.3926,46.333,0.42201,7.0172,28.731,2.1229,41.834,1.4518
2.5112,30.233,0.39185,46.319,0.4206,7.0397,28.686,2.1202,41.826,1.447
2.5343,30.289,0.39102,46.306,0.4192,7.0228,28.587,2.1174,41.818,1.4422
2.5078,30.246,0.3902,46.293,0.4178,7.0178,28.673,2.1147,41.808,1.4374
2.5244,30.2,0.38938,46.28,0.41641,7.0311,28.616,2.1121,41.8,1.4326
2.5196,30.148,0.38867,46.266,0.41502,7.0376,28.538,2.1097,41.79,1.4278
2.5076,30.15,0.38793,46.252,0.41364,7.0217,28.596,2.1072,41.78,1.423
2.5254,30.108,0.38711,46.238,0.41226,7.0072,28.619,2.1044,41.771,1.4183
2.4945,30.066,0.3863,46.223,0.41088,7.0044,28.677,2.1016,41.762,1.4136
2.5017,29.961,0.38552,46.208,0.40951,6.9976,28.532,2.0986,41.755,1.4089
2.5149,29.893,0.38479,46.192,0.40815,6.9857,28.556,2.0957,41.745,1.4042
2.5092,29.915,0.38429,46.175,0.40679,6.9992,28.61,2.0929,41.736,1.3995
2.4841,30,0.38371,46.158,0.40543,6.9696,28.679,2.0904,41.727,1.3948
2.4686,29.931,0.38295,46.142,0.40408,6.9615,28.641,2.0882,41.72,1.3902
2.4695,29.938,0.38216,46.126,0.40273,6.9517,28.747,2.0857,41.712,1.3855
2.4595,29.95,0.38122,46.11,0.40139,6.95,28.803,2.083,41.706,1.3809
2.4596,29.864,0.38029,46.095,0.40005,6.9401,28.698,2.0802,41.701,1.3763
2.454,29.802,0.37942,46.078,0.39872,6.8952,28.76,2.0772,41.694,1.3717
2.4608,29.796,0.37858,46.06,0.39739,6.9019,28.594,2.0742,41.688,1.3671
2.4679,29.793,0.37774,46.043,0.39607,6.9486,28.544,2.0712,41.68,1.3626
2.4611,29.731,0.37706,46.026,0.39474,6.9118,28.539,2.0685,41.672,1.358
2.4865,29.808,0.37638,46.008,0.39343,6.939,28.486,2.0651,41.663,1.3535
2.4877,29.713,0.37577,45.991,0.39212,6.9919,28.469,2.0621,41.654,1.349
2.4896,29.674,0.37503,45.973,0.39081,6.9256,28.453,2.0595,41.644,1.3445
2.4854,29.684,0.3744,45.955,0.38951,6.8556,28.472,2.0568,41.635,1.34
2.4924,29.629,0.37369,45.937,0.38821,6.8548,28.43,2.0538,41.626,1.3356
2.4961,29.652,0.37293,45.918,0.38692,6.8437,28.417,2.0513,41.616,1.3311
2.474,29.659,0.37224,45.9,0.38563,6.9057,28.4,2.0487,41.606,1.3267
2.4754,29.666,0.37153,45.882,0.38434,6.8867,28.451,2.0463,41.597,1.3223
2.4665,29.607,0.37084,45.865,0.38306,6.8825,28.392,2.0437,41.588,1.3178
2.4594,29.585,0.37019,45.846,0.38178,6.8405,28.323,2.0408,41.578,1.3135
2.4282,29.624,0.36942,45.828,0.38051,6.8223,28.242,2.0375,41.567,1.3091
2.4207,29.552,0.3686,45.81,0.37924,6.7989,28.099,2.0341,41.556,1.3047
2.4304,29.55,0.36784,45.792,0.37798,6.8146,28.021,2.0304,41.542,1.3004
2.4283,29.487,0.36702,45.774,0.37672,6.8257,28.08,2.0271,41.527,1.296
2.4353,29.488,0.36607,45.755,0.37546,6.7855,28.067,2.0238,41.514,1.2917
2.4344,29.427,0.36508,45.736,0.37421,6.774,28.067,2.0204,41.5,1.2874
2.378,29.46,0.36414,45.716,0.37296,6.7874,28.093,2.0171,41.487,1.2831
2.3794,29.485,0.36311,45.697,0.37172,6.7292,28.152,2.0142,41.474,1.2788
2.3934,29.456,0.36213,45.679,0.37048,6.7177,28.048,2.0109,41.462,1.2746
2.397,29.388,0.36124,45.661,0.36925,6.707,27.871,2.0078,41.449,1.2703
2.4052,29.424,0.36032,45.641,0.36801,6.7406,27.957,2.0043,41.433,1.2661
2.3987,29.365,0.35946,45.623,0.36679,6.7727,27.982,2.0013,41.419,1.2619
2.4184,29.315,0.35854,45.603,0.36557,6.7541,28.042,1.9985,41.405,1.2577
2.4181,29.338,0.35774,45.583,0.36435,6.7325,27.871,1.9957,41.392,1.2535
2.4062,29.323,0.35689,45.564,0.36313,6.7461,27.967,1.9924,41.377,1.2493
2.3956,29.192,0.356,45.545,0.36192,6.707,27.944,1.9891,41.364,1.2451
2.4034,29.16,0.35503,45.524,0.36072,6.6949,27.947,1.9859,41.35,1.241
2.4007,29.206,0.35421,45.503,0.35951,6.678,27.918,1.9828,41.337,1.2368
2.3917,29.238,0.35329,45.482,0.35831,6.6378,28.001,1.9796,41.323,1.2327
2.3918,29.13,0.35242,45.462,0.35712,6.6875,27.916,1.9768,41.311,1.2286
2.3905,29.195,0.35157,45.441,0.35593,6.657,27.832,1.9744,41.297,1.2245
2.381,29.208,0.35077,45.421,0.35474,6.6408,27.829,1.9717,41.283,1.2204
2.3835,29.277,0.34997,45.402,0.35356,6.6003,27.861,1.9689,41.269,1.2164
2.4021,29.17,0.34919,45.383,0.35238,6.6352,27.806,1.9659,41.255,1.2123
2.3939,29.148,0.34842,45.364,0.35121,6.5979,27.906,1.963,41.241,1.2083
2.3769,29.008,0.34762,45.344,0.35004,6.5538,27.766,1.96,41.228,1.2042
2.3705,29.04,0.34685,45.322,0.34887,6.5847,27.778,1.9572,41.214,1.2002
2.3569,29.014,0.34602,45.301,0.34771,6.5363,27.654,1.9542,41.2,1.1962
2.3613,29.054,0.34511,45.28,0.34655,6.5278,27.566,1.9513,41.184,1.1922
2.3832,29,0.3442,45.26,0.34539,6.5432,27.612,1.9483,41.167,1.1883
2.3432,29.037,0.34347,45.239,0.34424,6.5058,27.593,1.9455,41.151,1.1843
2.3368,29.014,0.34245,45.218,0.34309,6.5051,27.521,1.9425,41.135,1.1804
2.3369,29.035,0.34154,45.198,0.34195,6.4949,27.431,1.9392,41.117,1.1764
2.3532,28.999,0.34047,45.178,0.34081,6.4757,27.441,1.9357,41.099,1.1725
2.3642,28.955,0.33951,45.158,0.33967,6.4701,27.44,1.9322,41.081,1.1686
2.3159,28.906,0.33867,45.138,0.33854,6.4678,27.418,1.9289,41.064,1.1647
2.3332,28.869,0.33764,45.116,0.33741,6.5219,27.36,1.9257,41.046,1.1608
2.3445,28.843,0.33665,45.095,0.33629,6.4778,27.324,1.9227,41.028,1.1569
2.3377,28.807,0.33577,45.073,0.33517,6.4391,27.299,1.9196,41.009,1.1531
2.331,28.836,0.33476,45.051,0.33405,6.4336,27.204,1.9162,40.99,1.1492
2.326,28.915,0.33372,45.03,0.33294,6.3798,27.174,1.9128,40.97,1.1454
2.3265,28.835,0.33265,45.01,0.33183,6.3853,27.208,1.9093,40.949,1.1416
2.3043,28.821,0.33174,44.989,0.33072,6.3152,27.244,1.9057,40.93,1.1378
2.2983,28.807,0.33078,44.969,0.32962,6.3487,27.255,1.9018,40.911,1.134
2.3198,28.818,0.3299,44.948,0.32852,6.3452,27.283,1.8982,40.892,1.1302
2.3263,28.748,0.32916,44.927,0.32743,6.349,27.194,1.895,40.875,1.1264
2.3104,28.687,0.32851,44.906,0.32633,6.3279,27.185,1.8918,40.856,1.1227
2.3063,28.644,0.32778,44.884,0.32525,6.2735,27.171,1.8889,40.837,1.1189
2.2975,28.65,0.32698,44.862,0.32416,6.2743,27.153,1.8856,40.818,1.1152
2.2989,28.635,0.32607,44.839,0.32308,6.3031,27.033,1.882,40.799,1.1115
2.2882,28.591,0.32518,44.817,0.322,6.3246,27.069,1.8786,40.779,1.1078
2.2801,28.563,0.32425,44.795,0.32093,6.2917,27.042,1.8752,40.759,1.1041
2.3089,28.681,0.32331,44.772,0.31986,6.2968,27.053,1.8721,40.739,1.1004
2.2805,28.571,0.32245,44.752,0.3188,6.2692,26.98,1.8692,40.72,1.0968
2.2895,28.538,0.32164,44.729,0.31773,6.3178,26.99,1.8661,40.7,1.0931
2.3012,28.616,0.32079,44.707,0.31667,6.2847,26.919,1.8635,40.68,1.0895
2.2867,28.613,0.31994,44.686,0.31562,6.2847,26.941,1.8608,40.659,1.0858
2.2614,28.599,0.31904,44.665,0.31457,6.2606,26.836,1.8579,40.639,1.0822
2.2735,28.514,0.31805,44.644,0.31352,6.2316,26.941,1.855,40.617,1.0786
2.2796,28.409,0.3172,44.623,0.31247,6.2457,26.916,1.8521,40.598,1.075
2.2779,28.33,0.31637,44.599,0.31143,6.2341,26.841,1.8493,40.578,1.0714
2.2916,28.359,0.31545,44.575,0.31039,6.254,26.807,1.8463,40.557,1.0678
2.2749,28.383,0.31452,44.552,0.30936,6.2718,26.871,1.8433,40.536,1.0643
2.2815,28.345,0.31371,44.529,0.30833,6.2797,26.84,1.8404,40.517,1.0607
2.2766,28.359,0.31289,44.506,0.3073,6.269,26.8,1.8377,40.497,1.0572
2.2738,28.285,0.31212,44.483,0.30627,6.2492,26.733,1.8348,40.477,1.0537
2.2672,28.309,0.31132,44.459,0.30525,6.1757,26.751,1.8323,40.456,1.0502
2.271,28.326,0.31053,44.436,0.30424,6.1346,26.683,1.8295,40.435,1.0467
2.2694,28.282,0.30975,44.414,0.30322,6.1156,26.616,1.826,40.414,1.0432
2.2423,28.245,0.30887,44.391,0.30221,6.1046,26.6,1.8225,40.391,1.0397
2.2395,28.252,0.30806,44.368,0.3012,6.1477,26.603,1.819,40.369,1.0362
2.2243,28.13,0.3073,44.345,0.3002,6.1949,26.511,1.8157,40.347,1.0328
2.2237,28.129,0.30643,44.32,0.2992,6.2263,26.59,1.8126,40.324,1.0293
2.215,28.136,0.30545,44.296,0.2982,6.2266,26.553,1.81,40.303,1.0259
2.2204,28.125,0.30448,44.272,0.29721,6.1845,26.436,1.8076,40.281,1.0225
2.2253,28.02,0.30357,44.248,0.29622,6.1567,26.415,1.8048,40.257,1.0191
2.2192,28.049,0.30265,44.223,0.29523,6.1075,26.401,1.8021,40.234,1.0157
2.2117,28.049,0.30177,44.199,0.29425,6.126,26.358,1.7989,40.21,1.0123
2.2226,28.078,0.30074,44.174,0.29327,6.1273,26.421,1.7962,40.186,1.0089
2.2161,28.143,0.2998,44.151,0.29229,6.0486,26.404,1.7934,40.164,1.0056
2.2004,28.096,0.299,44.129,0.29131,6.0524,26.423,1.79,40.141,1.0022
