is_com,coherence,uncertainty
21226,0,12.8,0
21227,0,12.8,0.33146
21228,0,12.8,0.27385
21229,0,12.8,0.32919
21230,0,12.8,0
21231,0,12.8,0
21232,0,12.8,0.27312
21233,0,12.8,0
21234,0,12.8,0.48171
21235,0,12.8,0
21236,0,12.8,0
21237,0,12.8,0.62034
21238,0,12.8,0.63579
21239,0,12.8,0
21240,0,12.8,0.49721
21241,0,12.8,0.18366
21242,0,12.8,0.25926
21243,0,12.8,0
21244,0,12.8,0
21245,0,12.8,0
21246,0,12.8,0
21247,0,12.8,0
21248,0,12.8,0
21249,0,12.8,0.56671
21250,0,12.8,0
21251,0,12.8,0
21252,0,12.8,0
21253,0,12.8,0
21254,0,12.8,0.6305
21255,0,12.8,0
21256,0,12.8,0
21257,0,12.8,0.32251
21258,0,12.8,0.45379
21259,0,12.8,0
21260,0,12.8,0.59025
21261,0,12.8,0.6546
21262,0,12.8,0
21263,0,12.8,0
21264,0,12.8,0
21265,0,12.8,0
21266,0,12.8,0
21267,0,12.8,0
21268,0,12.8,0.31451
21269,0,12.8,0
21270,0,12.8,0.34213
21271,0,12.8,0
21272,0,12.8,0
21273,0,12.8,0.06121
21274,0,12.8,0.49044
21275,0,12.8,0.11341
21276,0,12.8,0.37486
21277,0,12.8,0.41272
21278,0,12.8,0
21279,0,12.8,0
21280,0,12.8,0
21281,0,12.8,0.092395
21282,0,12.8,0.65343
21283,0,12.8,0
21284,0,12.8,0
21285,0,12.8,0
21286,0,12.8,0
21287,0,12.8,0.42163
21288,0,12.8,0
21289,0,12.8,0
21290,0,12.8,0
21291,0,12.8,0.66128
21292,0,12.8,0
21293,0,12.8,0
21294,0,12.8,0
21295,0,12.8,0
21296,0,12.8,0
21297,0,12.8,0
21298,0,12.8,0.37114
21299,0,12.8,0.366
21300,0,12.8,0
21301,0,12.8,0
21302,1,12.8,0.58468
21303,0,12.8,0
21304,0,12.8,0
21305,0,12.8,0
21306,0,12.8,0
21307,0,12.8,0.31651
21308,0,12.8,0
21309,0,12.8,0
21310,0,12.8,0
21311,0,12.8,0
21312,0,12.8,0
21313,0,12.8,0.26867
21314,0,12.8,0.35743
21315,0,12.8,0.27716
21316,0,12.8,0.63819
21317,0,12.8,0
21318,0,12.8,0
21319,0,12.8,0
21320,0,12.8,0.6029
21321,0,12.8,0.41244
21322,0,12.8,0
21323,0,12.8,0
21324,0,12.8,0
21325,0,12.8,0
21326,0,12.8,0
21327,0,12.8,0
21328,0,12.8,0.75471
21329,0,12.8,0
21330,0,12.8,0.42544
21331,0,12.8,0
21332,0,12.8,0.15468
21333,0,12.8,0
21334,0,12.8,0.36404
21335,0,12.8,0.32058
21336,0,12.8,0.42235
21337,0,12.8,0.24562
21338,0,12.8,0.23359
21339,0,12.8,0.13454
21340,0,12.8,0
21341,0,12.8,0
21342,0,12.8,0
21343,0,12.8,0.53764
21344,0,12.8,0
21345,0,12.8,0.40929
21346,0,12.8,0.61562
21347,0,12.8,0
21348,0,12.8,0
21349,1,12.8,0.65227
21350,0,12.8,0
21351,0,12.8,0
21352,0,12.8,0.49053
21353,0,12.8,0.44325
21354,0,12.8,0.424
21355,0,12.8,0
21356,0,12.8,0
21357,0,12.8,0
21358,0,12.8,0
21359,0,12.8,0.26834
21360,0,12.8,0
21361,0,12.8,0.68573
21362,0,12.8,0
21363,0,12.8,0
21364,0,12.8,0.4814
21365,0,12.8,0.57172
21366,0,12.8,0
21367,0,12.8,0
21368,0,12.8,0.80329
21369,0,12.8,0
21370,0,12.8,0
21371,0,12.8,0
21372,0,12.8,0
21373,0,12.8,0.5611
21374,0,12.8,0
21375,0,12.8,0.25426
21376,0,12.8,0.73844
21377,0,12.8,0
21378,0,12.8,0
21379,0,12.8,0.57524
21380,0,12.8,0
21381,0,12.8,0
21382,0,12.8,0
21383,0,12.8,0.28748
21384,0,12.8,0
21385,0,12.8,0
21386,0,12.8,0
21387,0,12.8,0
21388,0,12.8,0
21389,0,12.8,0
21390,0,12.8,0
21391,0,12.8,0
21392,0,12.8,0
21393,0,12.8,0
21394,0,12.8,0.61742
21395,0,12.8,0
21396,0,12.8,0.206
21397,0,12.8,0.74982
21398,0,12.8,0.19245
21399,0,12.8,0.4011
21400,0,12.8,0
21401,0,12.8,0.12095
21402,0,12.8,0
21403,0,12.8,0
21404,0,12.8,0
21405,0,12.8,0
21406,0,12.8,0.12105
21407,0,12.8,0
21408,0,12.8,0.53675
21409,0,12.8,0
21410,0,12.8,0
21411,0,12.8,0
21412,0,12.8,0.19242
21413,0,12.8,0
21414,0,12.8,0.25791
21415,0,12.8,0.19732
21416,0,12.8,0.33027
21417,0,12.8,0.41614
21418,0,12.8,0
21419,0,12.8,0
21420,0,12.8,0
21421,0,12.8,0
21422,0,12.8,0
21423,0,12.8,0.47289
21424,0,12.8,0
21425,0,12.8,0
21426,0,12.8,0.57603
21427,0,12.8,0
21428,0,12.8,0
21429,0,12.8,0
21430,0,12.8,0
21431,0,12.8,0.24594
21432,0,12.8,0
21433,0,12.8,0
21434,0,12.8,0.10496
21435,0,12.8,0
21436,0,12.8,0
21437,0,12.8,0
21438,0,12.8,0.21893
21439,0,12.8,0.50796
21440,0,12.8,0
21441,0,12.8,0
21442,0,12.8,0
21443,0,12.8,0
21444,0,12.8,0
21445,0,12.8,0
21446,0,12.8,0.32828
21447,0,12.8,0
21448,0,12.8,0.46474
21449,0,12.8,0.29745
21450,0,12.8,0
21451,0,12.8,0
21452,0,12.8,0
21453,0,12.8,0.45825
21454,0,12.8,0.50592
21455,0,12.8,0
21456,0,12.8,0.16131
21457,0,12.8,0
21458,0,12.8,0
21459,0,12.8,0
21460,0,12.8,0.69781
21461,0,12.8,0
21462,0,12.8,0
21463,0,12.8,0.54956
21464,0,12.8,0.34125
21465,0,12.8,0
21466,0,12.8,0.3088
21467,0,12.8,0
21468,0,12.8,0
21469,0,12.8,0
21470,0,12.8,0
21471,0,12.8,0
21472,0,12.8,0
21473,0,12.8,0
21474,0,12.8,0
21475,1,12.8,0.4608
21476,1,12.8,0.40855
21477,0,12.8,0
21478,0,12.8,0
21479,0,12.8,0.404
21480,0,12.8,0
21481,0,12.8,0
21482,0,12.8,0
21483,0,12.8,0.29694
21484,0,12.8,0
21485,0,12.8,0
21486,0,12.8,0.57076
21487,0,12.8,0
21488,0,12.8,0
21489,0,12.8,0.35314
21490,0,12.8,0.66123
21491,0,12.8,0
21492,0,12.8,0
21493,0,12.8,0
21494,0,12.8,0
21495,0,12.8,0
21496,0,12.8,0.28016
21497,0,12.8,0.27196
21498,0,12.8,0
21499,0,12.8,0
21500,0,12.8,0
21501,0,12.8,0.39544
21502,0,12.8,0
21503,0,12.8,0
21504,0,12.8,0.34843
21505,0,12.8,0.17393
21506,0,12.8,0
21507,0,12.8,0.57718
21508,0,12.8,0
21509,0,12.8,0
21510,0,12.8,0
21511,0,12.8,0
21512,0,12.8,0
21513,0,12.8,0
21514,0,12.8,0
21515,0,12.8,0
21516,0,12.8,0.70128
21517,0,12.8,0.62248
21518,0,12.8,0.39794
21519,0,12.8,0
21520,0,12.8,0.20657
21521,0,12.8,0.40421
21522,0,12.8,0
21523,0,12.8,0
21524,0,12.8,0.53216
21525,0,12.8,0
21526,0,12.8,0.63922
21527,0,12.8,0
21528,1,12.8,0.5161
21529,0,12.8,0
21530,0,12.8,0.20184
21531,0,12.8,0
21532,0,12.8,0
21533,0,12.8,0
21534,0,12.8,0
21535,0,12.8,0
21536,0,12.8,0
21537,0,12.8,0
21538,0,12.8,0
21539,0,12.8,0
21540,0,12.8,0.21089
21541,0,12.8,0
21542,0,12.8,0.53577
21543,0,12.8,0.52108
21544,0,12.8,0
21545,0,12.8,0.72379
21546,0,12.8,0.32863
21547,0,12.8,0.245
21548,0,12.8,0
21549,0,12.8,0
21550,0,12.8,0
21551,0,12.8,0
21552,0,12.8,0
21553,0,12.8,0
21554,0,12.8,0.11306
21555,1,12.8,0.45377
21556,0,12.8,0.059743
21557,0,12.8,0.055989
21558,1,12.8,0.41574
21559,0,12.8,0.40423
21560,0,12.8,0
21561,0,12.8,0.34567
21562,0,12.8,0.44594
21563,0,12.8,0.34884
21564,0,12.8,0
21565,0,12.8,0
21566,0,12.8,0.30865
21567,0,12.8,0
21568,0,12.8,0
21569,0,12.8,0.20939
21570,0,12.8,0
21571,0,12.8,0.49123
21572,0,12.8,0
21573,0,12.8,0
21574,0,12.8,0
21575,0,12.8,0.72721
21576,0,12.8,0.37084
21577,0,12.8,0
21578,0,12.8,0
21579,0,12.8,0
21580,0,12.8,0.091895
21581,0,12.8,0
21582,0,12.8,0.29813
21583,0,12.8,0.15797
21584,0,12.8,0
21585,0,12.8,0
21586,0,12.8,0
21587,0,12.8,0.19604
21588,0,12.8,0.3235
21589,0,12.8,0
21590,0,12.8,0.45134
21591,0,12.8,0
21592,0,12.8,0
21593,0,12.8,0.15291
21594,0,12.8,0
21595,0,12.8,0.76957
21596,0,12.8,0
21597,0,12.8,0.39495
21598,0,12.8,0
21599,0,12.8,0
21600,0,12.8,0
21601,0,12.8,0
21602,0,12.8,0
21603,0,12.8,0.45216
21604,0,12.8,0.39851
21605,0,12.8,0.62378
21606,0,12.8,0
21607,0,12.8,0
21608,0,12.8,0
21609,0,12.8,0.4233
21610,0,12.8,0.41808
21611,0,12.8,0.42611
21612,0,12.8,0
21613,0,12.8,0.35016
21614,0,12.8,0
21615,0,12.8,0
21616,0,12.8,0
21617,0,12.8,0.47736
21618,0,12.8,0
21619,0,12.8,0.27905
21620,0,12.8,0.61886
21621,0,12.8,0
21622,0,12.8,0
21623,0,12.8,0.52698
21624,0,12.8,0
21625,0,12.8,0
21626,0,12.8,0
21627,0,12.8,0
21628,0,12.8,0
21629,0,12.8,0
21630,0,12.8,0
21631,0,12.8,0.31164
21632,0,12.8,0
21633,0,12.8,0.19475
21634,0,12.8,0.40942
21635,1,12.8,0.4754
21636,0,12.8,0
21637,0,12.8,0
21638,0,12.8,0.55959
21639,0,12.8,0
21640,0,12.8,0
21641,0,12.8,0.23537
21642,0,12.8,0.34693
21643,0,12.8,0
21644,0,12.8,0
21645,0,12.8,0.29926
21646,0,12.8,0
21647,0,12.8,0
21648,0,12.8,0
21649,0,12.8,0
21650,0,12.8,0
21651,0,12.8,0
21652,0,12.8,0.32475
21653,0,12.8,0
21654,0,12.8,0
21655,0,12.8,0
21656,0,12.8,0
21657,0,12.8,0
21658,0,12.8,0.32078
21659,0,12.8,0
21660,0,12.8,0
21661,0,12.8,0
21662,0,12.8,0.14404
21663,0,12.8,0
21664,0,12.8,0.17456
21665,0,12.8,0
21666,0,12.8,0
21667,1,12.8,0.38493
21668,0,12.8,0
21669,0,12.8,0.31626
21670,0,12.8,0.6908
21671,0,12.8,0
21672,0,12.8,0
21673,0,12.8,0.72197
21674,0,12.8,0
21675,0,12.8,0.13396
21676,0,12.8,0
21677,0,12.8,0
21678,0,12.8,0.23367
21679,0,12.8,0.15786
21680,0,12.8,0
21681,0,12.8,0
21682,0,12.8,0.26778
21683,0,12.8,0
21684,0,12.8,0.43524
21685,0,12.8,0.36676
21686,0,12.8,0
21687,0,12.8,0
21688,0,12.8,0.33579
21689,0,12.8,0
21690,0,12.8,0
21691,0,12.8,0
21692,0,12.8,0.39206
21693,0,12.8,0
21694,0,12.8,0.73609
21695,0,12.8,0.44928
21696,0,12.8,0
21697,0,12.8,0.17707
21698,0,12.8,0
21699,0,12.8,0.40149
21700,0,12.8,0
21701,0,12.8,0
21702,0,12.8,0.30476
21703,0,12.8,0
21704,0,12.8,0
21705,0,12.8,0
21706,0,12.8,0.43871
21707,0,12.8,0
21708,0,12.8,0
21709,0,12.8,0
21710,0,12.8,0
21711,0,12.8,0
21712,0,12.8,0
21713,0,12.8,0
21714,0,12.8,0
21715,0,12.8,0
21716,0,12.8,0.28639
21717,0,12.8,0
21718,0,12.8,0.54933
21719,0,12.8,0
21720,0,12.8,0.28352
21721,0,12.8,0
21722,0,12.8,0.18459
21723,0,12.8,0
21724,0,12.8,0
21725,0,12.8,0.32131
21726,0,12.8,0.48018
21727,0,12.8,0.25711
21728,0,12.8,0.32329
21729,0,12.8,0.4668
21730,0,12.8,0.27729
21731,0,12.8,0
21732,0,12.8,0.30962
21733,0,12.8,0.035815
21734,0,12.8,0
21735,0,12.8,0.47331
21736,0,12.8,0.17138
21737,0,12.8,0.62737
21738,0,12.8,0
21739,0,12.8,0
21740,0,12.8,0
21741,0,12.8,0.51648
21742,0,12.8,0.54015
21743,0,12.8,0
21744,0,12.8,0
21745,0,12.8,0.71853
21746,0,12.8,0.31178
21747,0,12.8,0
21748,0,12.8,0
21749,0,12.8,0
21750,0,12.8,0
21751,0,12.8,0
21752,0,12.8,0
21753,0,12.8,0
21754,0,12.8,0
21755,0,12.8,0.10928
21756,0,12.8,0
21757,0,12.8,0
21758,1,12.8,0.53913
21759,0,12.8,0.35416
21760,0,12.8,0.45387
21761,0,12.8,0
21762,0,12.8,0
21763,0,12.8,0.11115
21764,0,12.8,0
21765,0,12.8,0
21766,0,12.8,0
21767,0,12.8,0
21768,0,12.8,0.45698
21769,0,12.8,0
21770,0,12.8,0
21771,0,12.8,0
21772,0,12.8,0
21773,0,12.8,0.35038
21774,0,12.8,0.19112
21775,0,12.8,0.32158
21776,0,12.8,0
21777,0,12.8,0
21778,0,12.8,0
21779,0,12.8,0
21780,0,12.8,0.59819
21781,0,12.8,0
21782,0,12.8,0
21783,0,12.8,0
21784,0,12.8,0
21785,0,12.8,0
21786,0,12.8,0.32406
21787,0,12.8,0.42905
21788,0,12.8,0.51338
21789,0,12.8,0
21790,0,12.8,0.60216
21791,0,12.8,0.2418
21792,0,12.8,0.31567
21793,0,12.8,0.1857
21794,0,12.8,0
21795,0,12.8,0.32882
21796,0,12.8,0.44981
21797,0,12.8,0
21798,0,12.8,0.10321
21799,0,12.8,0.61093
21800,0,12.8,0
21801,0,12.8,0.58007
21802,0,12.8,0
21803,0,12.8,0
21804,0,12.8,0
21805,0,12.8,0.82727
21806,0,12.8,0.26496
21807,0,12.8,0
21808,0,12.8,0
21809,0,12.8,0
21810,0,12.8,0
21811,0,12.8,0.37687
21812,0,12.8,0
21813,0,12.8,0.10865
21814,0,12.8,0.56198
21815,0,12.8,0.50335
21816,0,12.8,0
21817,0,12.8,0
21818,0,12.8,0
21819,0,12.8,0.59212
21820,0,12.8,0.74974
21821,0,12.8,0
21822,0,12.8,0
21823,0,12.8,0
21824,0,12.8,0
21825,0,12.8,0
21826,0,12.8,0
21827,0,12.8,0.2684
21828,0,12.8,0.65826
21829,0,12.8,0.2316
21830,0,12.8,0.59674
21831,0,12.8,0
21832,0,12.8,0
21833,0,12.8,0.58489
21834,0,12.8,0
21835,0,12.8,0.60795
21836,0,12.8,0
21837,0,12.8,0
21838,0,12.8,0
21839,0,12.8,0
21840,0,12.8,0.37615
21841,0,12.8,0
21842,0,12.8,0
21843,0,12.8,0
21844,0,12.8,0
21845,0,12.8,0.1978
21846,1,12.8,0.55056
21847,0,12.8,0
21848,0,12.8,0
21849,0,12.8,0.37122
21850,0,12.8,0
21851,0,12.8,0
21852,0,12.8,0
21853,0,12.8,0
21854,1,12.8,0.45904
21855,0,12.8,0
21856,0,12.8,0
21857,0,12.8,0.16737
21858,0,12.8,0
21859,1,12.8,0.51037
21860,0,12.8,0
21861,0,12.8,0.48916
21862,0,12.8,0
21863,0,12.8,0
21864,0,12.8,0.38191
21865,0,12.8,0
21866,0,12.8,0.18596
21867,0,12.8,0.7425
21868,0,12.8,0
21869,0,12.8,0.52511
21870,0,12.8,0
21871,0,12.8,0
21872,0,12.8,0
21873,0,12.8,0
21874,0,12.8,0
21875,0,12.8,0
21876,0,12.8,0.44296
21877,0,12.8,0
21878,0,12.8,0
21879,0,12.8,0
21880,0,12.8,0.63016
21881,0,12.8,0
21882,0,12.8,0
21883,0,12.8,0
21884,1,12.8,0.49971
21885,0,12.8,0
21886,0,12.8,0.26405
21887,0,12.8,0
21888,0,12.8,0.42352
21889,0,12.8,0
21890,0,12.8,0.4175
21891,0,12.8,0
21892,0,12.8,0
21893,0,12.8,0.42231
21894,0,12.8,0
21895,0,12.8,0.56036
21896,0,12.8,0
21897,0,12.8,0
21898,0,12.8,0.28083
21899,0,12.8,0.29565
21900,0,12.8,0
21901,0,12.8,0.35313
21902,0,12.8,0
21903,0,12.8,0
21904,0,12.8,0.31232
21905,0,12.8,0
21906,0,12.8,0
21907,0,12.8,0.74517
21908,0,12.8,0
21909,0,12.8,0
21910,0,12.8,0
21911,1,12.8,0.74166
21912,0,12.8,0
21913,0,12.8,0
21914,0,12.8,0.39962
21915,0,12.8,0
21916,0,12.8,0.26033
21917,0,12.8,0
21918,0,12.8,0
21919,0,12.8,0.7075
21920,0,12.8,0.26006
21921,0,12.8,0
21922,0,12.8,0.39462
21923,0,12.8,0.58296
21924,0,12.8,0.41838
21925,0,12.8,0
21926,0,12.8,0.46184
21927,0,12.8,0.74376
21928,0,12.8,0
21929,0,12.8,0.41323
21930,0,12.8,0.10227
21931,0,12.8,0.55737
21932,0,12.8,0
21933,0,12.8,0
21934,0,12.8,0.21346
21935,0,12.8,0.47899
21936,0,12.8,0
21937,0,12.8,0
21938,0,12.8,0
21939,0,12.8,0
21940,0,12.8,0.5846
21941,0,12.8,0
21942,0,12.8,0
21943,0,12.8,0
21944,0,12.8,0
21945,0,12.8,0
21946,0,12.8,0
21947,0,12.8,0.77143
21948,0,12.8,0.19832
21949,0,12.8,0
21950,0,12.8,0
21951,0,12.8,0
21952,0,12.8,0
21953,0,12.8,0.77748
21954,0,12.8,0
21955,0,12.8,0
21956,0,12.8,0.13663
21957,0,12.8,0.34254
21958,0,12.8,0
21959,0,12.8,0.38464
21960,0,12.8,0
21961,0,12.8,0.47783
21962,0,12.8,0
21963,0,12.8,0
21964,0,12.8,0.2856
21965,0,12.8,0
21966,0,12.8,0
21967,0,12.8,0.58695
21968,0,12.8,0.25568
21969,0,12.8,0.76064
21970,0,12.8,0
21971,0,12.8,0.25349
21972,0,12.8,0.21071
21973,0,12.8,0
21974,0,12.8,0.26209
21975,0,12.8,0
21976,0,12.8,0.3777
21977,0,12.8,0
21978,0,12.8,0
21979,0,12.8,0.73873
21980,0,12.8,0
21981,0,12.8,0
21982,0,12.8,0.29302
21983,0,12.8,0.39099
21984,0,12.8,0
21985,0,12.8,0
21986,0,12.8,0
21987,0,12.8,0
21988,0,12.8,0.45403
21989,0,12.8,0
21990,0,12.8,0
21991,1,12.8,0.55017
21992,0,12.8,0
21993,0,12.8,0.367
21994,0,12.8,0
21995,0,12.8,0
21996,0,12.8,0
21997,0,12.8,0.30933
21998,0,12.8,0
21999,0,12.8,0
22000,0,12.8,0
22001,0,12.8,0
22002,0,12.8,0.62705
22003,0,12.8,0.67104
22004,0,12.8,0
22005,0,12.8,0
22006,0,12.8,0
22007,0,12.8,0
22008,0,12.8,0.33406
22009,0,12.8,0
22010,0,12.8,0
22011,0,12.8,0
22012,0,12.8,0
22013,0,12.8,0
22014,0,12.8,0
22015,0,12.8,0
22016,0,12.8,0.38457
22017,0,12.8,0
22018,0,12.8,0
22019,0,12.8,0
22020,0,12.8,0.22737
22021,0,12.8,0
22022,0,12.8,0
22023,0,12.8,0
22024,0,12.8,0
22025,0,12.8,0
22026,0,12.8,0.69533
22027,0,12.8,0.17077
22028,0,12.8,0.37345
22029,0,12.8,0.47242
22030,0,12.8,0.154
22031,0,12.8,0
22032,0,12.8,0.65076
22033,0,12.8,0
22034,0,12.8,0.308
22035,0,12.8,0.23138
22036,0,12.8,0.46952
22037,0,12.8,0
22038,0,12.8,0.78785
22039,0,12.8,0
22040,0,12.8,0.23576
22041,0,12.8,0
22042,0,12.8,0
22043,0,12.8,0.30735
22044,0,12.8,0.60903
22045,0,12.8,0
22046,0,12.8,0.43378
22047,0,12.8,0
22048,0,12.8,0
22049,0,12.8,0
22050,0,12.8,0.26806
22051,0,12.8,0
22052,0,12.8,0
22053,0,12.8,0
22054,0,12.8,0
22055,0,12.8,0
22056,0,12.8,0
22057,0,12.8,0
22058,0,12.8,0
22059,0,12.8,0
22060,0,12.8,0
22061,0,12.8,0
22062,0,12.8,0.66508
22063,0,12.8,0.79214
22064,0,12.8,0.43749
22065,0,12.8,0
22066,0,12.8,0.4874
22067,0,12.8,0
22068,0,12.8,0.68157
22069,1,12.8,0.43706
22070,0,12.8,0
22071,0,12.8,0
22072,0,12.8,0.50259
22073,0,12.8,0
22074,0,12.8,0.11883
22075,0,12.8,0
22076,1,12.8,0.61462
22077,0,12.8,0
22078,0,12.8,0.11562
22079,0,12.8,0.65962
22080,0,12.8,0
22081,0,12.8,0.50402
22082,0,12.8,0.51261
22083,0,12.8,0
22084,0,12.8,0.76222
22085,0,12.8,0
22086,0,12.8,0
22087,0,12.8,0
22088,0,12.8,0
22089,0,12.8,0.55481
22090,0,12.8,0
22091,0,12.8,0.22665
22092,0,12.8,0.17307
22093,0,12.8,0
22094,0,12.8,0
22095,0,12.8,0
22096,0,12.8,0
22097,0,12.8,0
22098,0,12.8,0.61106
22099,0,12.8,0
22100,0,12.8,0
22101,0,12.8,0
22102,0,12.8,0
22103,0,12.8,0.51266
22104,0,12.8,0.36968
22105,0,12.8,0
22106,0,12.8,0.38359
22107,0,12.8,0
22108,0,12.8,0
22109,0,12.8,0.51148
22110,0,12.8,0
22111,0,12.8,0.70823
22112,0,12.8,0
22113,0,12.8,0.53277
22114,0,12.8,0
22115,0,12.8,0
22116,0,12.8,0
22117,0,12.8,0
22118,0,12.8,0
22119,0,12.8,0
22120,0,12.8,0
22121,0,12.8,0
22122,0,12.8,0.21936
22123,0,12.8,0.27444
22124,0,12.8,0
22125,0,12.8,0.71011
22126,0,12.8,0.28724
22127,0,12.8,0
22128,0,12.8,0.43027
22129,0,12.8,0
22130,0,12.8,0.33328
22131,0,12.8,0.38908
22132,0,12.8,0.46448
22133,0,12.8,0
22134,0,12.8,0
22135,0,12.8,0.71628
22136,0,12.8,0
22137,0,12.8,0.54088
22138,0,12.8,0.32058
22139,0,12.8,0
22140,0,12.8,0.56367
22141,0,12.8,0.50456
22142,1,12.8,0.46773
22143,0,12.8,0.46678
22144,0,12.8,0
22145,0,12.8,0
22146,0,12.8,0
22147,0,12.8,0
22148,0,12.8,0
22149,0,12.8,0
22150,0,12.8,0
22151,0,12.8,0
22152,0,12.8,0.093225
22153,0,12.8,0.24951
22154,0,12.8,0.48783
22155,1,12.8,0.34013
22156,0,12.8,0
22157,0,12.8,0.39256
22158,0,12.8,0
22159,0,12.8,0
22160,0,12.8,0
22161,0,12.8,0
22162,0,12.8,0.18573
22163,0,12.8,0
22164,0,12.8,0
22165,0,12.8,0
22166,0,12.8,0.30384
22167,0,12.8,0.52596
22168,0,12.8,0.26736
22169,0,12.8,0
22170,0,12.8,0
22171,0,12.8,0
22172,0,12.8,0.1868
22173,0,12.8,0.30849
22174,0,12.8,0
22175,0,12.8,0.36505
22176,0,12.8,0.61943
22177,0,12.8,0
22178,0,12.8,0
22179,0,12.8,0
22180,0,12.8,0.54148
22181,0,12.8,0
22182,0,12.8,0
22183,0,12.8,0.50635
22184,0,12.8,0
22185,0,12.8,0
22186,0,12.8,0.32244
22187,0,12.8,0.34459
22188,0,12.8,0
22189,0,12.8,0
22190,1,12.8,0.46572
22191,0,12.8,0.66415
22192,0,12.8,0
22193,0,12.8,0
22194,1,12.8,0.71202
22195,0,12.8,0
22196,0,12.8,0
22197,0,12.8,0.25158
22198,0,12.8,0
22199,0,12.8,0.14498
22200,0,12.8,0
22201,0,12.8,0.27392
22202,0,12.8,0
22203,0,12.8,0
22204,0,12.8,0.25612
22205,0,12.8,0.5414
22206,0,12.8,0
22207,0,12.8,0
22208,0,12.8,0.57068
22209,0,12.8,0.31473
22210,0,12.8,0
22211,0,12.8,0
22212,0,12.8,0.32472
22213,0,12.8,0
22214,0,12.8,0.34738
22215,0,12.8,0.24806
22216,0,12.8,0
22217,0,12.8,0
22218,0,12.8,0.56095
22219,0,12.8,0
22220,0,12.8,0.060201
22221,0,12.8,0.51232
22222,0,12.8,0.38447
22223,0,12.8,0.52357
22224,0,12.8,0.69706
22225,0,12.8,0.39131
22226,0,12.8,0
22227,0,12.8,0.40365
22228,0,12.8,0
22229,0,12.8,0
22230,0,12.8,0
22231,0,12.8,0.53769
22232,0,12.8,0
22233,0,12.8,0
22234,0,12.8,0
22235,0,12.8,0
22236,0,12.8,0.21693
22237,0,12.8,0
22238,0,12.8,0.402
22239,0,12.8,0
22240,0,12.8,0
22241,0,12.8,0
22242,0,12.8,0
22243,0,12.8,0.55654
22244,0,12.8,0.70279
22245,0,12.8,0
22246,0,12.8,0.44688
22247,0,12.8,0.43173
22248,0,12.8,0.12153
22249,0,12.8,0.39545
22250,0,12.8,0
22251,0,12.8,0
22252,0,12.8,0.1977
22253,0,12.8,0
22254,0,12.8,0
22255,0,12.8,0
22256,0,12.8,0
22257,0,12.8,0
22258,0,12.8,0.64687
22259,0,12.8,0.36706
22260,0,12.8,0
22261,0,12.8,0
22262,1,12.8,0.48742
22263,0,12.8,0
22264,0,12.8,0
22265,0,12.8,0
22266,0,12.8,0.44396
22267,0,12.8,0.36041
22268,0,12.8,0.037391
22269,0,12.8,0
22270,0,12.8,0
22271,0,12.8,0.57025
22272,0,12.8,0
22273,0,12.8,0
22274,0,12.8,0.14172
22275,0,12.8,0
22276,0,12.8,0.46976
22277,0,12.8,0
22278,0,12.8,0.021951
22279,0,12.8,0.44312
22280,0,12.8,0
22281,0,12.8,0
22282,0,12.8,0
22283,0,12.8,0.71838
22284,0,12.8,0.23533
22285,0,12.8,0
22286,0,12.8,0.41502
22287,0,12.8,0
22288,1,12.8,0.52332
22289,0,12.8,0
22290,0,12.8,0
22291,0,12.8,0.42023
22292,0,12.8,0
22293,0,12.8,0.36847
22294,0,12.8,0
22295,0,12.8,0
22296,0,12.8,0
22297,0,12.8,0.60014
22298,0,12.8,0
22299,0,12.8,0
22300,0,12.8,0
22301,0,12.8,0
22302,0,12.8,0
22303,0,12.8,0
22304,1,12.8,0.57237
22305,0,12.8,0.34753
22306,0,12.8,0
22307,0,12.8,0
22308,0,12.8,0.23005
22309,0,12.8,0.47911
22310,1,12.8,0.52384
22311,0,12.8,0
22312,0,12.8,0
22313,0,12.8,0
22314,0,12.8,0
22315,0,12.8,0
22316,0,12.8,0
22317,0,12.8,0
22318,0,12.8,0
22319,0,12.8,0
22320,0,12.8,0
22321,0,12.8,0
22322,0,12.8,0
22323,0,12.8,0.53749
22324,0,12.8,0
22325,0,12.8,0.28481
22326,0,12.8,0.27171
22327,0,12.8,0.1214
22328,0,12.8,0
22329,0,12.8,0
22330,0,12.8,0
22331,0,12.8,0
22332,0,12.8,0
22333,0,12.8,0.16143
22334,0,12.8,0
22335,0,12.8,0
22336,0,12.8,0.20128
22337,0,12.8,0
22338,0,12.8,0.38138
22339,0,12.8,0
22340,0,12.8,0
22341,0,12.8,0
22342,0,12.8,0.47577
22343,0,12.8,0
22344,0,12.8,0
22345,0,12.8,0.2677
22346,0,12.8,0
22347,0,12.8,0
22348,0,12.8,0
22349,0,12.8,0
22350,0,12.8,0.37497
22351,0,12.8,0
22352,0,12.8,0.48061
22353,0,12.8,0
22354,0,12.8,0
22355,0,12.8,0
22356,0,12.8,0
22357,0,12.8,0
22358,0,12.8,0
22359,0,12.8,0.51897
22360,0,12.8,0
22361,0,12.8,0.33447
22362,0,12.8,0
22363,0,12.8,0.34617
22364,0,12.8,0.77225
22365,0,12.8,0.84145
22366,0,12.8,0
22367,0,12.8,0.35574
22368,0,12.8,0.43671
22369,0,12.8,0
22370,0,12.8,0
22371,1,12.8,0.60505
22372,0,12.8,0
22373,0,12.8,0
22374,0,12.8,0.46658
