is_com,coherence,hand_IT
858,0,0,0.52838
859,0,0,0.66277
860,0,0,0.9182
861,0,0,0.59015
862,0,0,0.78965
863,0,0,0.69366
864,0,0,0.74791
865,0,0,0.97496
866,0,0,0.93489
867,0,0,0.99082
868,0,0,0.59683
869,0,0,0.68197
870,0,0,0.97663
871,0,0,0.98497
872,0,0,0.61937
873,0,0,0.83472
874,0,0,0.56177
875,0,0,0.72788
876,0,0,0.97412
877,0,0,0.98497
878,0,0,0.98998
879,1,0,0.98247
880,0,0,0.9783
881,0,0,0.54925
882,0,0,0.78631
883,0,0,0.85893
884,0,0,0.97412
885,0,0,0.96411
886,0,0,0.97746
887,0,0,0.9808
888,0,0,0.98497
889,0,0,0.86144
890,0,0,0.82304
891,0,0,0.78464
892,1,0,0.97663
893,1,0,0.97663
894,0,0,0.96995
895,1,0,0.98331
896,0,0,0.45993
897,0,0,0.9808
898,0,0,0.98497
899,0,0,0.55509
900,0,0,0.91987
901,1,0,0.98247
902,0,0,0.74457
903,0,0,0.98915
904,0,0,0.97078
905,0,0,0.98247
906,0,0,0.71703
907,0,0,0.65776
908,0,0,0.62855
909,0,0,0.91736
910,0,0,0.9783
911,0,0,0.83973
912,0,0,0.97579
913,0,0,0.40067
914,0,0,0.85225
915,0,0,0.61352
916,0,0,0.77295
917,0,0,0.97412
918,0,0,0.97746
919,0,0,0.87312
920,0,0,0.96244
921,0,0,0.98831
922,0,0,0.85643
923,0,0,0.5025
924,0,0,0.81553
925,0,0,0.99082
926,0,0,0.68447
927,0,0,0.84808
928,0,0,0.47496
929,0,0,0.83306
930,0,0,0.97913
931,0,0,0.95159
932,0,0,0.60601
933,1,0,0.97746
934,0,0,0.96244
935,0,0,0.98247
936,0,0,0.96828
937,0,0,0.96244
938,0,0,0.97746
939,0,0,0.798
940,0,0,0.97162
941,0,0,0.33472
942,0,0,0.65526
943,0,0,0.97663
944,0,0,0.60434
945,0,0,0.47245
946,1,0,0.98164
947,1,0,0.98497
948,0,0,0.97663
949,0,0,0.50751
950,0,0,0.94491
951,0,0,0.65442
952,0,0,0.52337
953,0,0,0.97913
954,0,0,0.93406
955,0,0,0.62604
956,0,0,0.96411
957,0,0,0.71035
958,0,0,0.73623
959,0,0,0.65609
960,0,0,0.96912
961,0,0,0.64775
962,0,0,0.98164
963,0,0,0.85309
964,0,0,0.44825
965,0,0,0.98164
966,0,0,0.62104
967,0,0,0.59265
968,0,0,0.97078
969,0,0,0.42988
970,0,0,0.75376
971,0,0,0.65275
972,0,0,0.83472
973,0,0,0.97329
974,0,0,0.97496
975,0,0,0.71452
976,0,0,0.82721
977,0,0,0.96411
978,0,0,0.96745
979,0,0,0.85559
980,0,0,0.98164
981,0,0,0.44992
982,0,0,0.24875
983,0,0,0.75292
984,0,0,0.78715
985,0,0,0.69032
986,0,0,0.98164
987,1,0,0.98331
988,0,0,0.70367
989,0,0,0.97663
990,0,0,0.98497
991,0,0,0.98497
992,0,0,0.41319
993,1,0,0.98831
994,0,0,0.97913
995,0,0,0.56678
996,0,0,0.82888
997,0,0,0.98748
998,0,0,0.98164
999,0,0,0.79967
1000,0,0,0.96828
1001,0,0,0.8414
1002,0,0,0.93907
1003,0,0,0.84057
1004,0,0,0.56761
1005,0,0,0.96912
1006,0,0,0.97412
1007,0,0,0.3773
1008,1,0,0.98331
1009,0,0,0.96494
1010,0,0,0.97913
1011,0,0,0.97579
1012,0,0,0.96912
1013,0,0,0.97078
1014,0,0,0.62604
1015,1,0,0.97579
1016,0,0,0.64942
1017,0,0,0.98331
1018,0,0,0.98247
1019,0,0,0.56928
1020,0,0,0.76544
1021,0,0,0.87062
1022,1,0,0.98664
1023,0,0,0.49666
1024,0,0,0.97579
1025,0,0,0.97746
1026,0,0,0.38314
1027,0,0,0.97579
1028,0,0,0.67696
1029,0,0,0.96828
1030,0,0,0.68197
1031,0,0,0.97746
1032,0,0,0.97663
1033,0,0,0.71202
1034,0,0,0.96578
1035,0,0,0.97329
1036,0,0,0.67947
1037,0,0,0.98581
1038,0,0,0.61686
1039,0,0,0.90985
1040,0,0,0.74791
1041,0,0,0.85476
1042,0,0,0.98331
1043,0,0,0.97162
1044,0,0,0.63356
1045,0,0,0.98748
1046,0,0,0.97997
1047,0,0,0.97496
1048,0,0,0.98247
1049,0,0,0.97162
1050,0,0,0.90902
1051,0,0,0.96828
1052,0,0,0.63523
1053,0,0,0.98831
1054,0,0,0.9808
1055,0,0,0.97078
1056,0,0,0.79967
1057,0,0,0.48915
1058,0,0,0.78214
1059,0,0,0.82972
1060,0,0,0.96745
1061,0,0,0.98664
1062,0,0,0.66778
1063,0,0,0.90067
1064,0,0,0.97579
1065,0,0,0.40401
1066,0,0,0.8005
1067,0,0,0.96411
1068,0,0,0.64608
1069,0,0,0.96828
1070,0,0,0.97412
1071,0,0,0.69533
1072,0,0,0.96828
1073,0,0,0.9616
1074,1,0,0.9783
1075,0,0,0.52671
1076,0,0,0.97913
1077,0,0,0.96912
1078,0,0,0.97329
1079,0,0,0.97412
1080,0,0,0.98164
1081,0,0,0.8389
1082,0,0,0.96661
1083,0,0,0.98831
1084,0,0,0.74624
1085,0,0,0.92905
1086,0,0,0.97245
1087,0,0,0.53923
1088,0,0,0.82137
1089,0,0,0.66945
1090,0,0,0.90484
