y_1_25,y_2_25,y_3_25,y_4_25,y_5_25,y_6_25,y_7_25,y_8_25,y_mc_hu_25,y_mc_lu_25,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_mc_hu,y_mc_lu
0.95324,36.54,0.0090494,54.947,0.01024,54.885,0,0,0.0050467,0.0050467,6.8773,31.108,1.607,45.185,1.5193,45.558,0,0,0.23092,0.23092
0.95952,36.61,0.0090753,54.943,0.010228,54.884,0,0,0.0050299,0.0050299,6.8897,31.038,1.6049,45.184,1.5171,45.554,0,0,0.23015,0.23015
0.93795,36.609,0.0091441,54.942,0.010235,54.884,0,0,0.0050131,0.0050131,6.9625,30.918,1.6038,45.181,1.5154,45.549,0,0,0.22938,0.22938
0.95011,36.713,0.0091334,54.941,0.010212,54.884,0,0,0.0049964,0.0049964,6.993,30.866,1.6035,45.174,1.5138,45.543,0,0,0.22862,0.22862
0.9574,36.619,0.0091318,54.944,0.010193,54.886,0,0,0.0049798,0.0049798,6.9968,30.879,1.6026,45.164,1.5122,45.536,0,0,0.22785,0.22785
0.94429,36.641,0.0091329,54.944,0.010175,54.886,0,0,0.0049632,0.0049632,6.921,30.878,1.6021,45.155,1.5107,45.529,0,0,0.22709,0.22709
0.9474,36.597,0.0091427,54.944,0.010162,54.887,0,0,0.0049466,0.0049466,6.9284,30.824,1.601,45.146,1.5089,45.522,0,0,0.22634,0.22634
0.93872,36.612,0.0091879,54.942,0.010163,54.887,0,0,0.0049302,0.0049302,6.944,30.756,1.5995,45.136,1.507,45.514,0,0,0.22558,0.22558
0.93244,36.784,0.0092072,54.942,0.010153,54.887,0,0,0.0049137,0.0049137,6.9154,30.726,1.599,45.123,1.5055,45.506,0,0,0.22483,0.22483
0.9381,36.829,0.0092339,54.947,0.010145,54.89,0,0,0.0048973,0.0048973,6.8805,30.614,1.5979,45.11,1.5038,45.497,0,0,0.22408,0.22408
0.91708,36.763,0.0092398,54.954,0.010127,54.893,0,0,0.004881,0.004881,6.8608,30.704,1.5958,45.092,1.5018,45.486,0,0,0.22334,0.22334
0.91595,36.69,0.0092342,54.959,0.010106,54.896,0,0,0.0048647,0.0048647,6.8401,30.824,1.5952,45.079,1.5001,45.477,0,0,0.22259,0.22259
0.91192,36.597,0.0092782,54.961,0.010104,54.897,0,0,0.0048485,0.0048485,6.8472,30.822,1.5944,45.07,1.4985,45.47,0,0,0.22185,0.22185
0.92136,36.719,0.0093215,54.959,0.010097,54.897,0,0,0.0048324,0.0048324,6.9536,30.855,1.5934,45.062,1.4968,45.463,0,0,0.22111,0.22111
0.92638,36.687,0.0093055,54.961,0.010072,54.899,0,0,0.0048163,0.0048163,6.9266,30.782,1.5938,45.055,1.4957,45.457,0,0,0.22037,0.22037
0.92876,36.633,0.0093322,54.963,0.010063,54.9,0,0,0.0048002,0.0048002,6.9693,30.892,1.5929,45.046,1.4941,45.45,0,0,0.21964,0.21964
0.92403,36.632,0.0093318,54.962,0.010044,54.9,0,0,0.0047842,0.0047842,6.9472,30.918,1.5932,45.041,1.4929,45.444,0,0,0.21891,0.21891
0.91589,36.611,0.0093158,54.962,0.010018,54.901,0,0,0.0047683,0.0047683,6.9473,30.964,1.5929,45.037,1.4916,45.439,0,0,0.21818,0.21818
0.92306,36.563,0.0093275,54.96,0.010003,54.901,0,0,0.0047524,0.0047524,6.9353,30.99,1.5924,45.035,1.4902,45.434,0,0,0.21745,0.21745
0.93235,36.522,0.0093139,54.957,0.0099788,54.9,0,0,0.0047365,0.0047365,6.9442,30.863,1.5915,45.033,1.4886,45.43,0,0,0.21672,0.21672
0.92981,36.561,0.0093137,54.953,0.0099597,54.899,0,0,0.0047207,0.0047207,6.9502,30.792,1.591,45.027,1.4872,45.424,0,0,0.216,0.216
0.92859,36.504,0.0093157,54.95,0.0099416,54.898,0,0,0.004705,0.004705,6.9576,30.826,1.5912,45.017,1.4861,45.417,0,0,0.21528,0.21528
0.93005,36.459,0.0093036,54.945,0.0099176,54.897,0,0,0.0046893,0.0046893,6.8465,30.783,1.5916,45.01,1.4853,45.411,0,0,0.21456,0.21456
0.92558,36.616,0.0092516,54.938,0.0098774,54.894,0,0,0.0046737,0.0046737,6.8727,30.772,1.5904,45.001,1.4838,45.404,0,0,0.21385,0.21385
0.92989,36.588,0.0092041,54.937,0.0098386,54.895,0,0,0.0046581,0.0046581,6.9031,30.796,1.5899,44.992,1.4825,45.397,0,0,0.21314,0.21314
0.93954,36.661,0.0091138,54.936,0.0097826,54.894,0,0,0.0046426,0.0046426,6.8888,30.795,1.5887,44.984,1.4809,45.39,0,0,0.21243,0.21243
0.93902,36.669,0.0090582,54.937,0.0097402,54.895,0,0,0.0046271,0.0046271,6.9311,30.829,1.587,44.976,1.479,45.384,0,0,0.21172,0.21172
0.93168,36.634,0.0090473,54.938,0.0097152,54.896,0,0,0.0046117,0.0046117,6.8965,30.681,1.5859,44.97,1.4773,45.378,0,0,0.21101,0.21101
0.91803,36.679,0.0090252,54.938,0.0096855,54.897,0,0,0.0045963,0.0045963,6.8957,30.706,1.5849,44.958,1.4757,45.37,0,0,0.21031,0.21031
0.92789,36.737,0.0089655,54.94,0.0096404,54.898,0,0,0.004581,0.004581,6.8406,30.702,1.5841,44.948,1.4743,45.362,0,0,0.20961,0.20961
0.92684,36.686,0.0089055,54.944,0.0095948,54.9,0,0,0.0045657,0.0045657,6.7985,30.637,1.5815,44.937,1.4724,45.355,0,0,0.20891,0.20891
0.93353,36.806,0.0089108,54.946,0.0095751,54.901,0,0,0.0045505,0.0045505,6.8559,30.683,1.5804,44.925,1.4708,45.346,0,0,0.20821,0.20821
0.93014,36.816,0.0088916,54.952,0.0095455,54.904,0,0,0.0045353,0.0045353,6.8349,30.659,1.5788,44.915,1.4692,45.339,0,0,0.20752,0.20752
0.91526,36.731,0.0088816,54.959,0.0095195,54.907,0,0,0.0045202,0.0045202,6.7917,30.747,1.5776,44.904,1.4677,45.331,0,0,0.20683,0.20683
0.92246,36.57,0.0088319,54.962,0.0094778,54.909,0,0,0.0045051,0.0045051,6.7859,30.727,1.5769,44.897,1.4665,45.324,0,0,0.20614,0.20614
0.74742,29.832,0.0088323,54.959,0.0094568,54.908,0,0,0.0044901,0.0044901,5.3948,26.213,1.5762,44.888,1.4652,45.317,0,0,0.20545,0.20545
0.74127,29.723,0.0088692,54.704,0.0094513,54.807,0,0,0.0044752,0.0044752,5.2921,26.245,1.5648,44.713,1.4597,45.243,0,0,0.20476,0.20476
0.73907,29.704,0.0088555,54.451,0.0094249,54.704,0,0,0.0044602,0.0044602,5.3652,26.118,1.5518,44.543,1.4535,45.171,0,0,0.20408,0.20408
0.73788,29.587,0.0088494,54.203,0.0094014,54.603,0,0,0.0044454,0.0044454,5.3322,26.13,1.5406,44.373,1.448,45.097,0,0,0.2034,0.2034
0.73947,29.553,0.0088127,53.957,0.0093655,54.5,0,0,0.0044306,0.0044306,5.3276,26.152,1.5297,44.209,1.4426,45.024,0,0,0.20272,0.20272
0.74313,29.589,0.0088397,53.716,0.0093548,54.399,0,0,0.0044158,0.0044158,5.339,25.992,1.5195,44.049,1.4373,44.952,0,0,0.20205,0.20205
0.73813,29.524,0.0089249,53.483,0.0093616,54.298,0,0,0.0044011,0.0044011,5.354,26.009,1.5095,43.888,1.4319,44.879,0,0,0.20137,0.20137
0.73994,29.523,0.0089638,53.253,0.0093563,54.198,0,0,0.0043864,0.0043864,5.2766,25.929,1.5002,43.732,1.4267,44.806,0,0,0.2007,0.2007
0.74923,29.497,0.0089469,53.028,0.0093246,54.099,0,0,0.0043718,0.0043718,5.255,25.91,1.4892,43.577,1.4209,44.734,0,0,0.20003,0.20003
0.73619,29.453,0.008971,52.808,0.0093059,54,0,0,0.0043572,0.0043572,5.284,25.869,1.4781,43.425,1.415,44.661,0,0,0.19937,0.19937
0.74057,29.37,0.0089293,52.592,0.0092695,53.902,0,0,0.0043427,0.0043427,5.2433,25.686,1.4683,43.277,1.4095,44.59,0,0,0.1987,0.1987
0.74841,29.349,0.0088182,52.379,0.0092053,53.803,0,0,0.0043282,0.0043282,5.2492,25.745,1.4588,43.125,1.404,44.516,0,0,0.19804,0.19804
0.75062,29.317,0.0087297,52.17,0.0091495,53.706,0,0,0.0043138,0.0043138,5.2244,25.606,1.4491,42.98,1.3984,44.444,0,0,0.19738,0.19738
0.74094,29.31,0.0085944,51.965,0.0090747,53.608,0,0,0.0042994,0.0042994,5.216,25.714,1.4409,42.833,1.3934,44.37,0,0,0.19672,0.19672
0.73764,29.255,0.0085042,51.764,0.0090176,53.512,0,0,0.0042851,0.0042851,5.2375,25.612,1.4334,42.695,1.3886,44.299,0,0,0.19607,0.19607
0.74156,29.184,0.0083891,51.567,0.0089501,53.415,0,0,0.0042708,0.0042708,5.2418,25.453,1.4263,42.556,1.3839,44.227,0,0,0.19541,0.19541
0.74107,29.075,0.0083315,51.372,0.008905,53.319,0,0,0.0042565,0.0042565,5.256,25.452,1.4191,42.415,1.3791,44.154,0,0,0.19476,0.19476
0.7515,29.085,0.0082957,51.178,0.0088686,53.222,0,0,0.0042424,0.0042424,5.2183,25.47,1.4113,42.278,1.3741,44.081,0,0,0.19411,0.19411
0.75545,29.063,0.0082699,50.989,0.0088359,53.126,0,0,0.0042282,0.0042282,5.2004,25.245,1.4042,42.144,1.3693,44.01,0,0,0.19347,0.19347
0.74562,28.894,0.0081747,50.804,0.0087753,53.03,0,0,0.0042141,0.0042141,5.1809,25.148,1.3971,42.005,1.3645,43.935,0,0,0.19282,0.19282
0.73614,28.886,0.0080955,50.617,0.0087207,52.933,0,0,0.0042001,0.0042001,5.1232,25.141,1.3902,41.866,1.3597,43.86,0,0,0.19218,0.19218
0.74645,28.823,0.0080138,50.435,0.0086656,52.837,0,0,0.0041861,0.0041861,5.0692,25.077,1.3822,41.731,1.3545,43.786,0,0,0.19154,0.19154
0.74332,28.797,0.0079512,50.255,0.0086184,52.741,0,0,0.0041721,0.0041721,5.1232,25.083,1.3756,41.597,1.3499,43.711,0,0,0.1909,0.1909
0.74256,28.738,0.0079098,50.078,0.0085799,52.645,0,0,0.0041582,0.0041582,5.0967,25.216,1.3692,41.467,1.3453,43.638,0,0,0.19026,0.19026
0.73889,28.685,0.0078661,49.903,0.008541,52.55,0,0,0.0041444,0.0041444,5.1505,25.146,1.3634,41.345,1.3409,43.567,0,0,0.18963,0.18963
0.74072,28.642,0.0078255,49.731,0.0085037,52.455,0,0,0.0041305,0.0041305,5.1534,25.074,1.3572,41.223,1.3365,43.496,0,0,0.189,0.189
0.74423,28.719,0.0077447,49.562,0.0084508,52.36,0,0,0.0041168,0.0041168,5.1557,25.027,1.352,41.101,1.3323,43.425,0,0,0.18837,0.18837
0.73767,28.718,0.0076665,49.4,0.0083921,52.267,0,0,0.004103,0.004103,5.1285,25.08,1.3473,40.981,1.3281,43.353,0,0,0.18774,0.18774
0.74236,28.786,0.0076436,49.241,0.0083532,52.175,0,0,0.0040894,0.0040894,5.1524,25.026,1.3422,40.866,1.3238,43.283,0,0,0.18711,0.18711
0.75037,28.948,0.0077065,49.09,0.0083471,52.085,0,0,0.0040757,0.0040757,5.1945,24.991,1.3387,40.753,1.3202,43.213,0,0,0.18649,0.18649
0.7419,28.801,0.0077217,48.948,0.0083231,51.998,0,0,0.0040622,0.0040622,5.1581,24.961,1.3362,40.641,1.317,43.143,0,0,0.18587,0.18587
0.75071,28.709,0.0076631,48.804,0.0082745,51.91,0,0,0.0040486,0.0040486,5.1847,24.958,1.333,40.531,1.3134,43.074,0,0,0.18525,0.18525
0.75564,28.683,0.007617,48.66,0.0082284,51.821,0,0,0.0040351,0.0040351,5.2179,24.943,1.33,40.423,1.3098,43.006,0,0,0.18463,0.18463
0.76482,28.555,0.0075605,48.519,0.008189,51.733,0,0,0.0040217,0.0040217,5.1371,24.983,1.328,40.317,1.3066,42.937,0,0,0.18402,0.18402
0.7557,28.533,0.0075127,48.377,0.0081532,51.644,0,0,0.0040083,0.0040083,5.0857,24.922,1.3252,40.216,1.3032,42.87,0,0,0.1834,0.1834
0.75102,28.599,0.0075208,48.237,0.0081394,51.556,0,0,0.0039949,0.0039949,5.0981,24.956,1.3215,40.115,1.2994,42.803,0,0,0.18279,0.18279
0.74417,28.522,0.0074697,48.103,0.008102,51.469,0,0,0.0039816,0.0039816,5.0495,25.025,1.3191,40.019,1.2961,42.738,0,0,0.18218,0.18218
0.7418,28.559,0.0074157,47.97,0.0080631,51.382,0,0,0.0039683,0.0039683,5.016,24.852,1.3155,39.927,1.2923,42.674,0,0,0.18157,0.18157
0.72991,28.519,0.0073225,47.842,0.008008,51.297,0,0,0.0039551,0.0039551,5.0141,25.017,1.3114,39.831,1.2884,42.608,0,0,0.18097,0.18097
0.7369,28.628,0.0071881,47.715,0.0079357,51.211,0,0,0.0039419,0.0039419,4.9004,24.951,1.3071,39.744,1.2843,42.545,0,0,0.18037,0.18037
0.73631,28.585,0.0070898,47.596,0.0078769,51.129,0,0,0.0039288,0.0039288,4.959,24.874,1.302,39.656,1.2798,42.482,0,0,0.17976,0.17976
0.73699,28.469,0.0070342,47.477,0.007832,51.046,0,0,0.0039157,0.0039157,4.923,24.911,1.2982,39.568,1.276,42.418,0,0,0.17916,0.17916
0.74426,28.357,0.0070054,47.358,0.0078003,50.963,0,0,0.0039026,0.0039026,4.9036,24.789,1.2944,39.485,1.2722,42.356,0,0,0.17857,0.17857
0.74047,28.361,0.0069117,47.237,0.0077426,50.878,0,0,0.0038896,0.0038896,4.8818,24.832,1.2903,39.398,1.2682,42.293,0,0,0.17797,0.17797
0.73613,28.251,0.00682,47.12,0.0076852,50.795,0,0,0.0038766,0.0038766,4.869,24.74,1.2871,39.316,1.2645,42.231,0,0,0.17738,0.17738
0.73715,28.223,0.0067767,47.001,0.0076467,50.71,0,0,0.0038637,0.0038637,4.8984,24.703,1.2833,39.232,1.2606,42.168,0,0,0.17679,0.17679
0.74599,28.154,0.0066889,46.884,0.0075904,50.627,0,0,0.0038508,0.0038508,4.8325,24.723,1.281,39.149,1.2571,42.105,0,0,0.1762,0.1762
0.75119,28.083,0.0066437,46.768,0.007551,50.543,0,0,0.003838,0.003838,4.795,24.635,1.2771,39.068,1.2533,42.043,0,0,0.17561,0.17561
0.7578,28.165,0.0066187,46.651,0.0075201,50.458,0,0,0.0038252,0.0038252,4.7418,24.649,1.273,38.986,1.2494,41.981,0,0,0.17503,0.17503
0.76224,28.121,0.0065784,46.541,0.007483,50.376,0,0,0.0038125,0.0038125,4.7772,24.512,1.2686,38.907,1.2453,41.919,0,0,0.17444,0.17444
0.76362,28.096,0.0065124,46.432,0.0074357,50.294,0,0,0.0037998,0.0037998,4.7307,24.448,1.2646,38.825,1.2414,41.856,0,0,0.17386,0.17386
0.7572,28.046,0.00652,46.325,0.0074044,50.213,0,0,0.0037871,0.0037871,4.701,24.296,1.2606,38.743,1.2375,41.792,0,0,0.17328,0.17328
0.74985,28.1,0.0065763,46.218,0.0073937,50.131,0,0,0.0037745,0.0037745,4.698,24.331,1.2566,38.657,1.2337,41.728,0,0,0.1727,0.1727
0.746,27.982,0.0065517,46.116,0.0073558,50.051,0,0,0.0037619,0.0037619,4.7079,24.294,1.2528,38.575,1.2299,41.664,0,0,0.17213,0.17213
0.74299,27.968,0.0065403,46.012,0.0073321,49.97,0,0,0.0037493,0.0037493,4.6825,24.109,1.2478,38.493,1.2258,41.6,0,0,0.17155,0.17155
0.74341,28.024,0.0065325,45.911,0.0073049,49.89,0,0,0.0037368,0.0037368,4.7693,24.208,1.2434,38.407,1.222,41.534,0,0,0.17098,0.17098
0.74728,27.864,0.0065129,45.814,0.007279,49.811,0,0,0.0037244,0.0037244,4.7914,24.261,1.2402,38.327,1.2186,41.471,0,0,0.17041,0.17041
0.759,27.898,0.0065164,45.713,0.0072622,49.731,0,0,0.003712,0.003712,4.8054,24.338,1.2378,38.249,1.2153,41.408,0,0,0.16984,0.16984
0.7592,27.835,0.0065521,45.616,0.007259,49.652,0,0,0.0036996,0.0036996,4.7994,24.304,1.2354,38.178,1.2122,41.348,0,0,0.16928,0.16928
0.75466,27.77,0.0066066,45.52,0.0072636,49.573,0,0,0.0036873,0.0036873,4.8432,24.312,1.2334,38.107,1.2092,41.288,0,0,0.16871,0.16871
0.75008,27.767,0.006615,45.423,0.0072499,49.494,0,0,0.003675,0.003675,4.8153,24.411,1.2312,38.038,1.2062,41.228,0,0,0.16815,0.16815
0.74851,27.765,0.0066281,45.328,0.0072382,49.416,0,0,0.0036627,0.0036627,4.8286,24.381,1.2291,37.975,1.2031,41.171,0,0,0.16759,0.16759
0.7527,27.633,0.0065795,45.236,0.0072016,49.338,0,0,0.0036505,0.0036505,4.8525,24.31,1.2271,37.913,1.2002,41.114,0,0,0.16703,0.16703
0.75384,27.679,0.0064986,45.141,0.0071522,49.259,0,0,0.0036383,0.0036383,4.8424,24.317,1.2258,37.849,1.1974,41.056,0,0,0.16648,0.16648
0.74803,27.755,0.0064089,45.051,0.0070991,49.181,0,0,0.0036262,0.0036262,4.8098,24.285,1.2237,37.787,1.1943,41,0,0,0.16592,0.16592
0.74535,27.672,0.00629,44.965,0.0070339,49.106,0,0,0.0036141,0.0036141,4.7542,24.289,1.2218,37.725,1.1912,40.943,0,0,0.16537,0.16537
0.75309,27.68,0.0062105,44.878,0.0069838,49.03,0,0,0.0036021,0.0036021,4.7245,24.299,1.2201,37.665,1.1883,40.886,0,0,0.16482,0.16482
0.75753,27.627,0.006121,44.794,0.0069292,48.955,0,0,0.0035901,0.0035901,4.7218,24.341,1.2173,37.607,1.185,40.831,0,0,0.16427,0.16427
0.75613,27.556,0.0060961,44.71,0.0068998,48.879,0,0,0.0035781,0.0035781,4.6649,24.307,1.2151,37.552,1.1819,40.777,0,0,0.16372,0.16372
0.74354,27.535,0.0061362,44.626,0.0068962,48.804,0,0,0.0035662,0.0035662,4.6747,24.191,1.2124,37.497,1.1787,40.723,0,0,0.16317,0.16317
0.75273,27.586,0.0061633,44.543,0.0068879,48.729,0,0,0.0035543,0.0035543,4.6524,24.016,1.2101,37.439,1.1758,40.667,0,0,0.16263,0.16263
0.74858,27.581,0.0062477,44.463,0.006903,48.655,0,0,0.0035425,0.0035425,4.6453,23.968,1.2084,37.377,1.173,40.61,0,0,0.16209,0.16209
0.75612,27.544,0.0063607,44.386,0.0069307,48.582,0,0,0.0035306,0.0035306,4.6212,23.867,1.2061,37.314,1.1699,40.553,0,0,0.16155,0.16155
0.75181,27.455,0.0064935,44.309,0.0069672,48.51,0,0,0.0035189,0.0035189,4.6379,23.935,1.2029,37.249,1.1665,40.494,0,0,0.16101,0.16101
0.75688,27.345,0.0065945,44.231,0.0069919,48.436,0,0,0.0035071,0.0035071,4.5991,23.975,1.1995,37.187,1.1632,40.437,0,0,0.16047,0.16047
0.73773,27.298,0.0067235,44.15,0.0070287,48.362,0,0,0.0034955,0.0034955,4.6014,24.03,1.196,37.129,1.1597,40.382,0,0,0.15994,0.15994
0.73361,27.309,0.0066952,44.07,0.0070034,48.288,0,0,0.0034838,0.0034838,4.6006,23.977,1.1929,37.075,1.1564,40.328,0,0,0.1594,0.1594
0.73582,27.232,0.0067275,43.992,0.0070023,48.214,0,0,0.0034722,0.0034722,4.6031,23.899,1.19,37.021,1.1534,40.274,0,0,0.15887,0.15887
0.73154,27.226,0.0067241,43.913,0.0069872,48.141,0,0,0.0034606,0.0034606,4.5834,23.977,1.1867,36.965,1.1503,40.219,0,0,0.15834,0.15834
0.73962,27.158,0.0067721,43.836,0.0069925,48.068,0,0,0.0034491,0.0034491,4.58,23.906,1.1841,36.913,1.1473,40.166,0,0,0.15782,0.15782
0.73203,27.13,0.0068701,43.759,0.0070181,47.994,0,0,0.0034376,0.0034376,4.5532,23.95,1.1819,36.86,1.1446,40.113,0,0,0.15729,0.15729
0.75187,27.149,0.0068594,43.682,0.0070008,47.921,0,0,0.0034261,0.0034261,4.6049,24.03,1.1795,36.811,1.1418,40.06,0,0,0.15677,0.15677
0.7421,27.049,0.0068743,43.608,0.0069935,47.849,0,0,0.0034147,0.0034147,4.5806,23.999,1.1773,36.766,1.1391,40.01,0,0,0.15624,0.15624
0.7426,26.96,0.0069003,43.532,0.0069907,47.776,0,0,0.0034033,0.0034033,4.6042,23.951,1.1748,36.72,1.1362,39.959,0,0,0.15572,0.15572
0.73927,27.07,0.0068932,43.454,0.0069749,47.703,0,0,0.003392,0.003392,4.6486,23.951,1.1734,36.673,1.1337,39.908,0,0,0.1552,0.1552
0.73964,27.031,0.0068683,43.383,0.006952,47.632,0,0,0.0033807,0.0033807,4.6142,23.894,1.1726,36.628,1.1315,39.858,0,0,0.15469,0.15469
0.7336,27.042,0.0068821,43.312,0.006945,47.561,0,0,0.0033694,0.0033694,4.6375,23.806,1.1724,36.581,1.1296,39.807,0,0,0.15417,0.15417
0.74363,27.045,0.0068881,43.243,0.0069355,47.491,0,0,0.0033582,0.0033582,4.6348,23.783,1.1735,36.533,1.1281,39.756,0,0,0.15366,0.15366
0.74943,26.998,0.0068664,43.176,0.0069156,47.422,0,0,0.003347,0.003347,4.6391,23.719,1.1741,36.485,1.1264,39.705,0,0,0.15314,0.15314
0.73437,26.967,0.0068359,43.109,0.0068921,47.352,0,0,0.0033358,0.0033358,4.6147,23.612,1.1742,36.437,1.1245,39.654,0,0,0.15263,0.15263
0.73818,26.936,0.0068234,43.042,0.0068693,47.283,0,0,0.0033247,0.0033247,4.5726,23.453,1.1749,36.386,1.1228,39.601,0,0,0.15212,0.15212
0.74973,26.936,0.0068343,42.976,0.0068621,47.214,0,0,0.0033136,0.0033136,4.4923,23.326,1.1756,36.33,1.1211,39.547,0,0,0.15162,0.15162
0.74248,26.955,0.0068539,42.912,0.006851,47.146,0,0,0.0033026,0.0033026,4.5429,23.281,1.175,36.27,1.119,39.491,0,0,0.15111,0.15111
0.74495,26.927,0.0068907,42.849,0.0068519,47.079,0,0,0.0032916,0.0032916,4.5044,23.294,1.1742,36.21,1.1167,39.435,0,0,0.15061,0.15061
0.74172,26.839,0.00689,42.788,0.0068403,47.012,0,0,0.0032806,0.0032806,4.545,23.309,1.173,36.152,1.1143,39.38,0,0,0.15011,0.15011
0.75105,26.894,0.0069793,42.724,0.0068651,46.944,0,0,0.0032697,0.0032697,4.5431,23.396,1.1718,36.096,1.112,39.326,0,0,0.14961,0.14961
0.75595,26.872,0.0070683,42.665,0.0068839,46.878,0,0,0.0032588,0.0032588,4.5051,23.405,1.171,36.045,1.1098,39.273,0,0,0.14911,0.14911
0.75915,26.879,0.0071502,42.606,0.0068973,46.813,0,0,0.0032479,0.0032479,4.4542,23.282,1.1698,35.995,1.1076,39.221,0,0,0.14861,0.14861
0.74669,26.853,0.0071618,42.548,0.0068925,46.748,0,0,0.0032371,0.0032371,4.4958,23.211,1.1681,35.942,1.1052,39.168,0,0,0.14811,0.14811
0.73222,26.676,0.0071497,42.491,0.0068717,46.683,0,0,0.0032263,0.0032263,4.4071,23.328,1.1673,35.887,1.1031,39.114,0,0,0.14762,0.14762
0.72847,26.655,0.0071278,42.429,0.0068535,46.616,0,0,0.0032155,0.0032155,4.3845,23.352,1.1656,35.839,1.1008,39.063,0,0,0.14713,0.14713
0.72206,26.706,0.00711,42.368,0.0068266,46.55,0,0,0.0032048,0.0032048,4.3432,23.335,1.164,35.793,1.0987,39.013,0,0,0.14664,0.14664
0.72592,26.7,0.0071223,42.31,0.0068218,46.485,0,0,0.0031941,0.0031941,4.3419,23.332,1.1622,35.748,1.0964,38.963,0,0,0.14615,0.14615
0.74055,26.587,0.0071235,42.254,0.0068127,46.42,0,0,0.0031835,0.0031835,4.3545,23.312,1.1601,35.703,1.0941,38.913,0,0,0.14566,0.14566
0.73837,26.574,0.0071838,42.194,0.0068272,46.355,0,0,0.0031729,0.0031729,4.3718,23.175,1.1579,35.659,1.0918,38.864,0,0,0.14518,0.14518
0.74443,26.474,0.0071794,42.136,0.0068161,46.29,0,0,0.0031623,0.0031623,4.3569,23.12,1.1554,35.611,1.0892,38.813,0,0,0.14469,0.14469
0.74529,26.415,0.0071894,42.075,0.0068107,46.224,0,0,0.0031517,0.0031517,4.3867,23.211,1.1536,35.563,1.0867,38.763,0,0,0.14421,0.14421
0.74105,26.548,0.0072917,42.013,0.0068294,46.158,0,0,0.0031412,0.0031412,4.3251,23.23,1.152,35.52,1.0844,38.714,0,0,0.14373,0.14373
0.74105,26.661,0.0073764,41.958,0.0068421,46.094,0,0,0.0031308,0.0031308,4.279,23.229,1.1495,35.478,1.0818,38.665,0,0,0.14325,0.14325
0.73797,26.634,0.0073453,41.909,0.006812,46.033,0,0,0.0031203,0.0031203,4.2577,23.252,1.1471,35.437,1.0791,38.618,0,0,0.14277,0.14277
0.74553,26.552,0.0073024,41.86,0.006787,45.973,0,0,0.0031099,0.0031099,4.2934,23.304,1.1441,35.398,1.0764,38.57,0,0,0.1423,0.1423
0.74875,26.528,0.0072454,41.809,0.0067519,45.911,0,0,0.0030996,0.0030996,4.2818,23.273,1.1418,35.361,1.0737,38.524,0,0,0.14182,0.14182
0.74777,26.476,0.0072127,41.758,0.0067307,45.85,0,0,0.0030892,0.0030892,4.3704,23.316,1.1397,35.325,1.071,38.479,0,0,0.14135,0.14135
0.75734,26.44,0.0071782,41.707,0.006709,45.788,0,0,0.0030789,0.0030789,4.3548,23.311,1.1387,35.291,1.0689,38.434,0,0,0.14088,0.14088
0.74504,26.525,0.0071502,41.656,0.0066901,45.727,0,0,0.0030687,0.0030687,4.3293,23.194,1.1364,35.258,1.0663,38.39,0,0,0.14041,0.14041
0.74756,26.534,0.0071189,41.609,0.0066699,45.668,0,0,0.0030584,0.0030584,4.3714,23.066,1.1328,35.222,1.0635,38.345,0,0,0.13994,0.13994
0.74227,26.508,0.0070708,41.564,0.0066429,45.609,0,0,0.0030483,0.0030483,4.315,23.052,1.1312,35.183,1.0614,38.298,0,0,0.13948,0.13948
0.74231,26.374,0.0070172,41.518,0.0066134,45.55,0,0,0.0030381,0.0030381,4.2945,23.159,1.1292,35.143,1.0592,38.252,0,0,0.13901,0.13901
0.73843,26.384,0.0069611,41.469,0.0065826,45.49,0,0,0.003028,0.003028,4.3018,23.107,1.1279,35.108,1.0573,38.207,0,0,0.13855,0.13855
0.74382,26.301,0.0068841,41.422,0.0065431,45.431,0,0,0.0030179,0.0030179,4.2499,23.053,1.1275,35.071,1.0555,38.161,0,0,0.13809,0.13809
0.74533,26.3,0.0067586,41.372,0.0064838,45.371,0,0,0.0030078,0.0030078,4.2734,23.065,1.1261,35.033,1.0534,38.116,0,0,0.13763,0.13763
0.74916,26.252,0.0066577,41.324,0.0064336,45.312,0,0,0.0029978,0.0029978,4.2581,23.029,1.1245,34.997,1.0514,38.071,0,0,0.13717,0.13717
0.74845,26.236,0.006561,41.275,0.0063846,45.253,0,0,0.0029878,0.0029878,4.2539,22.904,1.1231,34.96,1.0494,38.026,0,0,0.13671,0.13671
0.74816,26.24,0.0064879,41.227,0.0063446,45.193,0,0,0.0029778,0.0029778,4.248,22.85,1.1214,34.92,1.0474,37.98,0,0,0.13625,0.13625
0.74085,26.262,0.0064804,41.18,0.0063306,45.135,0,0,0.0029679,0.0029679,4.1559,22.995,1.1189,34.879,1.045,37.933,0,0,0.1358,0.1358
0.75801,26.2,0.0064835,41.135,0.0063135,45.078,0,0,0.002958,0.002958,4.1932,22.866,1.1159,34.844,1.0424,37.889,0,0,0.13535,0.13535
0.7587,26.154,0.00653,41.089,0.0063216,45.02,0,0,0.0029482,0.0029482,4.185,22.855,1.1137,34.806,1.04,37.844,0,0,0.1349,0.1349
0.74978,26.185,0.0065526,41.043,0.0063209,44.962,0,0,0.0029383,0.0029383,4.1727,22.864,1.1115,34.769,1.0376,37.799,0,0,0.13445,0.13445
