is_com,coherence,eye_IT
5027,0,3.2,0.7397
5028,0,3.2,0.58896
5029,0,3.2,0.96623
5030,0,3.2,0.98105
5031,0,3.2,0.65898
5032,0,3.2,0.53295
5033,0,3.2,0.98105
5034,0,3.2,0.98188
5035,0,3.2,0.26112
5036,0,3.2,0.67381
5037,0,3.2,0.76277
5038,0,3.2,0.96623
5039,0,3.2,0.58155
5040,0,3.2,0.35173
5041,0,3.2,0.56178
5042,0,3.2,0.5799
5043,0,3.2,0.4654
5044,0,3.2,0.76853
5045,0,3.2,0.55931
5046,0,3.2,0.67298
5047,0,3.2,0.97858
5048,0,3.2,0.42422
5049,0,3.2,0.53624
5050,1,3.2,0.9687
5051,0,3.2,0.67875
5052,0,3.2,0.76277
5053,0,3.2,0.57825
5054,0,3.2,0.51318
5055,0,3.2,0.60956
5056,0,3.2,0.5173
5057,0,3.2,0.87727
5058,0,3.2,0.80807
5059,0,3.2,0.59802
5060,0,3.2,0.65157
5061,0,3.2,0.97282
5062,0,3.2,0.69934
5063,0,3.2,0.97776
5064,0,3.2,0.9827
5065,0,3.2,0.96376
5066,0,3.2,0.4341
5067,0,3.2,0.53954
5068,0,3.2,0.73558
5069,0,3.2,0.56919
5070,0,3.2,0.50741
5071,0,3.2,0.97035
5072,0,3.2,0.81796
5073,0,3.2,0.65651
5074,0,3.2,0.6145
5075,0,3.2,0.91186
5076,0,3.2,0.96952
5077,0,3.2,0.35173
5078,0,3.2,0.97446
5079,0,3.2,0.51318
5080,0,3.2,0.66969
5081,0,3.2,0.97611
5082,0,3.2,0.63756
5083,0,3.2,0.71746
5084,0,3.2,0.97446
5085,0,3.2,0.98188
5086,0,3.2,0.77348
5087,0,3.2,0.6598
5088,0,3.2,0.82455
5089,0,3.2,0.49918
5090,0,3.2,0.5659
5091,0,3.2,0.98435
5092,0,3.2,0.986
5093,0,3.2,0.7257
5094,0,3.2,0.50494
5095,0,3.2,0.69769
5096,1,3.2,0.97611
5097,0,3.2,0.97282
5098,0,3.2,0.51483
5099,0,3.2,0.67463
5100,0,3.2,0.97199
5101,0,3.2,0.58896
5102,0,3.2,0.43987
5103,0,3.2,0.38386
5104,0,3.2,0.38962
5105,0,3.2,0.52142
5106,0,3.2,0.94069
5107,0,3.2,0.97694
5108,0,3.2,0.88056
5109,0,3.2,0.68946
5110,0,3.2,0.65898
5111,0,3.2,0.98682
5112,0,3.2,0.61038
5113,0,3.2,0.91351
5114,0,3.2,0.75783
5115,0,3.2,0.75618
5116,0,3.2,0.46129
5117,0,3.2,0.79077
5118,0,3.2,0.89621
5119,0,3.2,0.69687
5120,0,3.2,0.78913
5121,0,3.2,0.97941
5122,0,3.2,0.67298
5123,0,3.2,0.51565
5124,0,3.2,0.93081
5125,0,3.2,0.86491
5126,0,3.2,0.98023
5127,0,3.2,0.44152
5128,0,3.2,0.92998
5129,0,3.2,0.76689
5130,0,3.2,0.98435
5131,0,3.2,0.98023
5132,0,3.2,0.64333
5133,0,3.2,0.72323
5134,0,3.2,0.78254
5135,0,3.2,0.9827
5136,0,3.2,0.43493
5137,0,3.2,0.72488
5138,0,3.2,0.45964
5139,0,3.2,0.97694
5140,0,3.2,0.90362
5141,0,3.2,0.76771
5142,0,3.2,0.91269
5143,0,3.2,0.96705
5144,0,3.2,0.70511
5145,0,3.2,0.49176
5146,0,3.2,0.65651
5147,0,3.2,0.4687
5148,0,3.2,0.97364
5149,0,3.2,0.66722
5150,0,3.2,0.98353
5151,0,3.2,0.68287
5152,0,3.2,0.34926
5153,0,3.2,0.96376
5154,0,3.2,0.98105
5155,0,3.2,0.72488
5156,0,3.2,0.76442
5157,0,3.2,0.89951
5158,0,3.2,0.84596
5159,0,3.2,0.42751
5160,0,3.2,0.27512
5161,0,3.2,0.98517
5162,0,3.2,0.9827
5163,0,3.2,0.98847
5164,0,3.2,0.91598
5165,0,3.2,0.9341
5166,0,3.2,0.91021
5167,0,3.2,0.44728
5168,0,3.2,0.60626
5169,0,3.2,0.84596
5170,0,3.2,0.58402
5171,0,3.2,0.60626
5172,0,3.2,0.76936
5173,0,3.2,0.48023
5174,0,3.2,0.81301
5175,0,3.2,0.47858
5176,1,3.2,0.9827
5177,0,3.2,0.98188
5178,0,3.2,0.34102
5179,0,3.2,0.69275
5180,0,3.2,0.97035
5181,0,3.2,0.39951
5182,0,3.2,0.98682
5183,0,3.2,0.64827
5184,0,3.2,0.82208
5185,0,3.2,0.35008
5186,0,3.2,0.93575
5187,0,3.2,0.98764
5188,0,3.2,0.62932
5189,0,3.2,0.96787
5190,0,3.2,0.98682
5191,0,3.2,0.44893
5192,0,3.2,0.79736
5193,0,3.2,0.91269
5194,0,3.2,0.97776
5195,1,3.2,0.98435
5196,0,3.2,0.48929
5197,0,3.2,0.5173
5198,0,3.2,0.63427
5199,0,3.2,0.80395
5200,0,3.2,0.71005
5201,0,3.2,0.68204
5202,0,3.2,0.98353
5203,0,3.2,0.97446
5204,0,3.2,0.61614
5205,0,3.2,0.88715
5206,0,3.2,0.73311
5207,0,3.2,0.39456
5208,0,3.2,0.98105
5209,0,3.2,0.71746
5210,0,3.2,0.69193
5211,0,3.2,0.986
5212,0,3.2,0.9654
5213,0,3.2,0.71582
5214,0,3.2,0.51647
5215,0,3.2,0.98353
5216,0,3.2,0.56013
5217,0,3.2,0.77512
5218,0,3.2,0.98353
5219,0,3.2,0.98517
5220,0,3.2,0.95387
5221,0,3.2,0.82208
5222,0,3.2,0.74876
5223,0,3.2,0.66227
5224,0,3.2,0.77924
5225,0,3.2,0.97364
5226,0,3.2,0.52965
5227,0,3.2,0.98517
5228,0,3.2,0.98353
5229,0,3.2,0.52389
5230,0,3.2,0.53707
5231,0,3.2,0.81631
5232,0,3.2,0.97611
5233,1,3.2,0.97199
5234,0,3.2,0.81466
5235,0,3.2,0.84349
5236,1,3.2,0.98517
5237,0,3.2,0.97446
5238,0,3.2,0.98023
5239,0,3.2,0.54036
5240,0,3.2,0.49341
5241,0,3.2,0.75453
5242,0,3.2,0.49423
5243,0,3.2,0.82043
5244,0,3.2,0.89044
5245,0,3.2,0.65733
5246,0,3.2,0.67216
5247,0,3.2,0.58731
5248,0,3.2,0.70511
5249,0,3.2,0.98435
5250,0,3.2,0.97446
5251,0,3.2,0.39539
5252,0,3.2,0.68451
5253,1,3.2,0.80313
5254,0,3.2,0.65157
5255,0,3.2,0.57496
5256,0,3.2,0.92916
5257,0,3.2,0.61944
5258,0,3.2,0.92751
5259,0,3.2,0.98682
5260,0,3.2,0.59308
5261,0,3.2,0.8542
5262,0,3.2,0.36903
5263,0,3.2,0.5173
5264,0,3.2,0.98353
5265,0,3.2,0.42669
5266,0,3.2,0.97529
5267,0,3.2,0.75041
5268,0,3.2,0.74217
5269,0,3.2,0.65651
5270,0,3.2,0.70923
5271,0,3.2,0.89209
5272,0,3.2,0.82043
5273,0,3.2,0.6145
5274,0,3.2,0.98188
5275,0,3.2,0.52142
5276,0,3.2,0.93328
5277,0,3.2,0.97858
5278,0,3.2,0.97446
5279,0,3.2,0.94399
5280,0,3.2,0.20675
5281,0,3.2,0.69028
5282,0,3.2,0.94069
5283,0,3.2,0.56343
5284,0,3.2,0.4547
5285,0,3.2,0.92339
5286,0,3.2,0.37891
5287,0,3.2,0.34267
5288,0,3.2,0.9687
5289,0,3.2,0.98435
5290,0,3.2,0.57084
5291,0,3.2,0.98682
5292,0,3.2,0.73311
5293,0,3.2,0.51071
5294,0,3.2,0.98188
5295,1,3.2,0.98105
5296,0,3.2,0.54942
5297,0,3.2,0.76277
5298,0,3.2,0.80313
5299,0,3.2,0.98929
5300,0,3.2,0.84267
5301,0,3.2,0.80395
5302,0,3.2,0.54613
5303,0,3.2,0.89539
5304,0,3.2,0.94975
5305,0,3.2,0.97694
5306,0,3.2,0.62191
5307,0,3.2,0.92257
5308,0,3.2,0.49094
5309,0,3.2,0.65898
5310,0,3.2,0.28089
5311,0,3.2,0.44399
5312,0,3.2,0.77265
5313,0,3.2,0.58979
5314,0,3.2,0.34596
5315,0,3.2,0.4827
5316,0,3.2,0.98764
5317,0,3.2,0.69193
5318,0,3.2,0.45634
5319,0,3.2,0.83196
5320,0,3.2,0.97694
5321,0,3.2,0.28418
5322,0,3.2,0.57825
5323,0,3.2,0.45222
5324,0,3.2,0.42175
5325,0,3.2,0.83196
5326,0,3.2,0.65898
5327,0,3.2,0.83773
5328,0,3.2,0.514
5329,0,3.2,0.80231
5330,0,3.2,0.61614
5331,0,3.2,0.98764
5332,0,3.2,0.91104
5333,0,3.2,0.25535
5334,0,3.2,0.97364
5335,0,3.2,0.97199
5336,0,3.2,0.97529
5337,0,3.2,0.65321
5338,0,3.2,0.48847
5339,0,3.2,0.98435
5340,0,3.2,0.9374
5341,0,3.2,0.84185
5342,0,3.2,0.40198
5343,0,3.2,0.99176
5344,0,3.2,0.21499
5345,0,3.2,0.49176
5346,0,3.2,0.58649
5347,0,3.2,0.86738
5348,0,3.2,0.44563
5349,0,3.2,0.62603
5350,0,3.2,0.99176
5351,0,3.2,0.47364
5352,0,3.2,0.63839
5353,0,3.2,0.90362
5354,0,3.2,0.58896
5355,0,3.2,0.62191
5356,0,3.2,0.38386
5357,0,3.2,0.9827
5358,0,3.2,0.60544
5359,0,3.2,0.97117
5360,0,3.2,0.65157
5361,0,3.2,0.99671
5362,0,3.2,0.65321
5363,1,3.2,0.9827
5364,0,3.2,0.40445
5365,0,3.2,0.62603
5366,0,3.2,0.64168
5367,0,3.2,0.66722
5368,0,3.2,0.59802
5369,0,3.2,0.98105
5370,0,3.2,0.92092
5371,0,3.2,0.57331
5372,0,3.2,0.45387
5373,0,3.2,0.83114
5374,0,3.2,0.44234
5375,0,3.2,0.70511
5376,1,3.2,0.98105
5377,0,3.2,0.50824
5378,0,3.2,0.97941
5379,0,3.2,0.97694
5380,0,3.2,0.48435
5381,0,3.2,0.54036
5382,0,3.2,0.51153
5383,0,3.2,0.97364
5384,1,3.2,0.9028
5385,0,3.2,0.63015
5386,0,3.2,0.98353
5387,0,3.2,0.71252
5388,0,3.2,0.98188
5389,0,3.2,0.57084
5390,0,3.2,0.74876
5391,0,3.2,0.87809
5392,0,3.2,0.15568
5393,0,3.2,0.743
5394,0,3.2,0.76194
5395,0,3.2,0.97611
5396,0,3.2,0.97694
5397,0,3.2,0.92339
5398,0,3.2,0.79819
5399,0,3.2,0.68287
5400,0,3.2,0.51895
5401,0,3.2,0.54942
5402,0,3.2,0.97117
5403,0,3.2,0.99259
5404,0,3.2,0.63674
5405,0,3.2,0.67628
5406,0,3.2,0.97282
5407,0,3.2,0.54036
5408,0,3.2,0.89292
5409,0,3.2,0.97858
5410,0,3.2,0.60791
5411,0,3.2,0.68863
5412,0,3.2,0.67381
5413,0,3.2,0.97611
5414,0,3.2,0.8196
5415,0,3.2,0.52883
5416,0,3.2,0.98682
5417,0,3.2,0.23888
5418,0,3.2,0.97941
5419,0,3.2,0.75041
5420,0,3.2,0.50824
5421,0,3.2,0.42257
5422,0,3.2,0.83773
5423,0,3.2,0.8369
5424,0,3.2,0.87397
5425,0,3.2,0.68616
5426,0,3.2,0.62768
5427,0,3.2,0.97035
5428,0,3.2,0.58567
5429,0,3.2,0.8089
5430,0,3.2,0.71582
5431,0,3.2,0.89703
5432,0,3.2,0.9687
5433,0,3.2,0.57166
5434,0,3.2,0.50741
5435,0,3.2,0.82949
5436,0,3.2,0.73558
5437,0,3.2,0.56837
5438,0,3.2,0.72405
5439,0,3.2,0.68946
5440,0,3.2,0.71993
5441,0,3.2,0.78171
5442,0,3.2,0.92422
5443,0,3.2,0.98188
5444,0,3.2,0.54201
5445,0,3.2,0.47117
5446,0,3.2,0.50412
5447,0,3.2,0.89044
5448,0,3.2,0.42998
5449,0,3.2,0.97446
5450,0,3.2,0.78666
5451,0,3.2,0.97858
5452,0,3.2,0.72076
5453,0,3.2,0.69275
5454,0,3.2,0.72076
5455,0,3.2,0.59885
5456,0,3.2,0.61779
5457,0,3.2,0.57908
5458,0,3.2,0.78501
5459,0,3.2,0.97611
5460,0,3.2,0.97035
5461,0,3.2,0.48517
5462,0,3.2,0.58649
5463,0,3.2,0.79984
5464,0,3.2,0.98435
5465,0,3.2,0.99176
5466,0,3.2,0.98023
5467,0,3.2,0.9687
5468,0,3.2,0.66557
5469,0,3.2,0.51565
5470,0,3.2,0.53542
5471,0,3.2,0.4028
5472,0,3.2,0.42998
5473,1,3.2,0.98188
5474,0,3.2,0.98188
5475,0,3.2,0.24794
5476,0,3.2,0.55684
5477,0,3.2,0.60956
5478,0,3.2,0.64498
5479,0,3.2,0.98023
5480,0,3.2,0.98105
5481,0,3.2,0.90198
5482,0,3.2,0.70099
5483,0,3.2,0.76771
5484,0,3.2,0.64909
5485,0,3.2,0.53789
5486,1,3.2,0.9827
5487,0,3.2,0.63262
5488,0,3.2,0.96705
5489,0,3.2,0.97529
5490,0,3.2,0.78666
5491,0,3.2,0.59638
5492,0,3.2,0.68534
5493,0,3.2,0.97282
5494,0,3.2,0.52636
5495,0,3.2,0.93657
5496,0,3.2,0.71417
5497,1,3.2,0.97941
5498,0,3.2,0.98435
5499,0,3.2,0.70099
5500,0,3.2,0.986
5501,0,3.2,0.89621
5502,0,3.2,0.64992
5503,0,3.2,0.67875
5504,0,3.2,0.97117
5505,0,3.2,0.97117
5506,1,3.2,0.97199
5507,0,3.2,0.55189
5508,0,3.2,0.97199
5509,0,3.2,0.60379
5510,0,3.2,0.9827
5511,0,3.2,0.80478
5512,0,3.2,0.58237
5513,0,3.2,0.73888
5514,0,3.2,0.50165
5515,0,3.2,0.79077
5516,0,3.2,0.82619
5517,0,3.2,0.50247
5518,0,3.2,0.97776
5519,0,3.2,0.47776
5520,0,3.2,0.64992
5521,0,3.2,0.76194
5522,0,3.2,0.70675
5523,0,3.2,0.90692
5524,0,3.2,0.59967
5525,0,3.2,0.60626
5526,0,3.2,0.50577
5527,0,3.2,0.97694
5528,0,3.2,0.86656
5529,0,3.2,0.80231
5530,0,3.2,0.65815
5531,0,3.2,0.53624
5532,0,3.2,0.986
5533,0,3.2,0.7743
5534,0,3.2,0.98682
5535,0,3.2,0.8369
5536,0,3.2,0.67216
5537,0,3.2,0.99341
5538,0,3.2,0.75618
5539,0,3.2,0.94975
5540,0,3.2,0.62603
5541,0,3.2,0.98105
5542,0,3.2,0.62521
5543,0,3.2,0.52224
5544,0,3.2,0.62109
5545,0,3.2,0.80313
5546,1,3.2,0.9687
5547,0,3.2,0.42834
5548,0,3.2,0.97776
5549,0,3.2,0.75041
5550,0,3.2,0.98682
5551,0,3.2,0.78501
5552,0,3.2,0.51236
5553,0,3.2,0.9168
5554,0,3.2,0.97199
5555,0,3.2,0.70593
5556,0,3.2,0.59143
5557,0,3.2,0.66227
5558,0,3.2,0.84267
5559,0,3.2,0.59802
5560,0,3.2,0.76112
5561,0,3.2,0.84596
5562,0,3.2,0.97941
5563,0,3.2,0.40115
5564,0,3.2,0.98023
5565,1,3.2,0.98353
5566,0,3.2,0.986
5567,0,3.2,0.58814
5568,0,3.2,0.67051
5569,0,3.2,0.99341
5570,1,3.2,0.97776
5571,0,3.2,0.48435
5572,0,3.2,0.73476
5573,0,3.2,0.56096
5574,0,3.2,0.97199
5575,0,3.2,0.50906
5576,0,3.2,0.98353
5577,0,3.2,0.69934
5578,0,3.2,0.76524
5579,0,3.2,0.65486
5580,0,3.2,0.79901
5581,0,3.2,0.58155
5582,0,3.2,0.72241
5583,0,3.2,0.9687
5584,0,3.2,0.93575
5585,0,3.2,0.87644
5586,0,3.2,0.76771
5587,0,3.2,0.39292
5588,0,3.2,0.98023
5589,0,3.2,0.98023
5590,0,3.2,0.9687
5591,0,3.2,0.50329
5592,0,3.2,0.97858
5593,0,3.2,0.97776
5594,0,3.2,0.97446
5595,0,3.2,0.55601
5596,0,3.2,0.49671
5597,0,3.2,0.39292
5598,0,3.2,0.59638
5599,0,3.2,0.97694
5600,0,3.2,0.55684
5601,0,3.2,0.74629
5602,0,3.2,0.97858
5603,0,3.2,0.49918
5604,0,3.2,0.55848
5605,0,3.2,0.68699
5606,0,3.2,0.62685
5607,0,3.2,0.41763
5608,0,3.2,0.50988
5609,0,3.2,0.50741
5610,0,3.2,0.57825
5611,0,3.2,0.95305
5612,0,3.2,0.7257
5613,0,3.2,0.4827
5614,0,3.2,0.87727
5615,0,3.2,0.47858
5616,0,3.2,0.51812
5617,0,3.2,0.98353
5618,0,3.2,0.65898
5619,0,3.2,0.66145
5620,0,3.2,0.55848
5621,1,3.2,0.84679
5622,0,3.2,0.69687
5623,0,3.2,0.92504
5624,0,3.2,0.3542
5625,0,3.2,0.30725
5626,0,3.2,0.84843
5627,0,3.2,0.40939
5628,0,3.2,0.96952
5629,0,3.2,0.98764
5630,0,3.2,0.93822
5631,0,3.2,0.60544
5632,0,3.2,0.73888
5633,0,3.2,0.77842
5634,0,3.2,0.77183
5635,1,3.2,0.97282
5636,0,3.2,0.58814
5637,0,3.2,0.97858
5638,0,3.2,0.84267
5639,0,3.2,0.71087
5640,0,3.2,0.80148
5641,0,3.2,0.81713
5642,0,3.2,0.57496
5643,0,3.2,0.53789
5644,0,3.2,0.68699
5645,0,3.2,0.52306
5646,0,3.2,0.70181
5647,0,3.2,0.84514
5648,0,3.2,0.54695
5649,0,3.2,0.73806
5650,1,3.2,0.97282
5651,1,3.2,0.98517
5652,0,3.2,0.87315
5653,0,3.2,0.83937
5654,0,3.2,0.97776
5655,0,3.2,0.97776
5656,0,3.2,0.52389
5657,0,3.2,0.8575
5658,0,3.2,0.98847
5659,0,3.2,0.50988
5660,0,3.2,0.98517
5661,0,3.2,0.50494
5662,0,3.2,0.69028
5663,0,3.2,0.72323
5664,0,3.2,0.74794
5665,0,3.2,0.59885
5666,0,3.2,0.96705
5667,0,3.2,0.69934
5668,0,3.2,0.97529
5669,0,3.2,0.58896
5670,0,3.2,0.45552
5671,0,3.2,0.34596
5672,0,3.2,0.81219
5673,0,3.2,0.76359
5674,0,3.2,0.90198
5675,0,3.2,0.87809
5676,0,3.2,0.82043
5677,0,3.2,0.54695
5678,0,3.2,0.61862
5679,0,3.2,0.97611
5680,0,3.2,0.98847
5681,0,3.2,0.86161
5682,0,3.2,0.84102
5683,0,3.2,0.32537
5684,0,3.2,0.82455
5685,0,3.2,0.84926
5686,0,3.2,0.68699
5687,0,3.2,0.97941
5688,0,3.2,0.79077
5689,0,3.2,0.58896
5690,0,3.2,0.74794
5691,1,3.2,0.98105
5692,0,3.2,0.96952
5693,0,3.2,0.72405
5694,0,3.2,0.97199
5695,0,3.2,0.5799
5696,0,3.2,0.96787
5697,0,3.2,0.37644
5698,0,3.2,0.7257
5699,0,3.2,0.4341
5700,0,3.2,0.42669
5701,0,3.2,0.98517
5702,0,3.2,0.97529
5703,0,3.2,0.92504
5704,0,3.2,0.2743
5705,1,3.2,0.98435
5706,0,3.2,0.98764
5707,0,3.2,0.66474
5708,0,3.2,0.54366
5709,0,3.2,0.99094
5710,0,3.2,0.38633
5711,0,3.2,0.98435
5712,0,3.2,0.82208
5713,0,3.2,0.46787
5714,0,3.2,0.82208
5715,0,3.2,0.44975
5716,0,3.2,0.64909
5717,0,3.2,0.98435
5718,0,3.2,0.96705
5719,0,3.2,0.87232
5720,0,3.2,0.59143
5721,0,3.2,0.96952
5722,0,3.2,0.83855
5723,0,3.2,0.77595
5724,0,3.2,0.81796
5725,0,3.2,0.98682
5726,0,3.2,0.45552
5727,0,3.2,0.41928
5728,0,3.2,0.85091
5729,0,3.2,0.51483
5730,0,3.2,0.87809
5731,0,3.2,0.4168
5732,0,3.2,0.72735
5733,0,3.2,0.52306
5734,0,3.2,0.98023
5735,0,3.2,0.61038
5736,0,3.2,0.66639
5737,0,3.2,0.76277
5738,0,3.2,0.97776
5739,0,3.2,0.98188
5740,0,3.2,0.49423
5741,0,3.2,0.58237
5742,0,3.2,0.68781
5743,0,3.2,0.99176
5744,0,3.2,0.96787
5745,0,3.2,0.85585
5746,0,3.2,0.98023
5747,0,3.2,0.743
5748,0,3.2,0.56425
5749,0,3.2,0.87068
5750,0,3.2,0.46952
5751,0,3.2,0.86161
5752,0,3.2,0.28995
5753,0,3.2,0.88386
5754,0,3.2,0.94646
5755,0,3.2,0.40445
5756,0,3.2,0.56013
5757,0,3.2,0.53707
5758,0,3.2,0.62603
5759,0,3.2,0.7916
5760,0,3.2,0.70758
5761,0,3.2,0.64415
5762,1,3.2,0.9827
5763,0,3.2,0.52059
5764,0,3.2,0.61038
5765,0,3.2,0.92422
5766,0,3.2,0.77924
5767,0,3.2,0.86326
5768,0,3.2,0.97776
5769,0,3.2,0.72076
5770,0,3.2,0.54283
5771,0,3.2,0.97117
5772,0,3.2,0.82208
5773,0,3.2,0.63097
5774,0,3.2,0.98435
5775,0,3.2,0.41186
5776,0,3.2,0.67792
5777,0,3.2,0.87891
5778,0,3.2,0.4547
5779,0,3.2,0.72735
5780,0,3.2,0.9654
5781,0,3.2,0.96705
5782,0,3.2,0.98764
5783,0,3.2,0.54613
5784,0,3.2,0.86656
5785,0,3.2,0.68369
5786,0,3.2,0.71087
5787,0,3.2,0.47941
5788,0,3.2,0.58155
5789,0,3.2,0.98105
5790,0,3.2,0.65486
5791,0,3.2,0.84761
5792,0,3.2,0.97282
5793,0,3.2,0.96787
5794,0,3.2,0.8682
5795,0,3.2,0.55601
5796,0,3.2,0.97199
5797,0,3.2,0.99506
5798,0,3.2,0.83361
5799,0,3.2,0.98682
5800,0,3.2,0.14992
5801,0,3.2,0.84185
5802,0,3.2,0.50741
5803,0,3.2,0.68451
5804,1,3.2,0.97694
5805,0,3.2,0.41021
5806,1,3.2,0.9827
5807,0,3.2,0.514
5808,0,3.2,0.41104
5809,0,3.2,0.97282
5810,0,3.2,0.60297
5811,0,3.2,0.24712
5812,0,3.2,0.97776
5813,0,3.2,0.97858
5814,0,3.2,0.97858
5815,1,3.2,0.97694
5816,0,3.2,0.42586
5817,0,3.2,0.98105
5818,0,3.2,0.75453
5819,0,3.2,0.57825
5820,0,3.2,0.81219
5821,0,3.2,0.98353
5822,0,3.2,0.78748
5823,0,3.2,0.62768
5824,0,3.2,0.86079
5825,0,3.2,0.85173
5826,0,3.2,0.77677
5827,0,3.2,0.72735
5828,0,3.2,0.47117
5829,0,3.2,0.84761
5830,0,3.2,0.97364
5831,0,3.2,0.97529
5832,0,3.2,0.97199
5833,0,3.2,0.98188
5834,0,3.2,0.75453
5835,0,3.2,0.97117
5836,0,3.2,0.98435
5837,0,3.2,0.59555
5838,0,3.2,0.97035
5839,0,3.2,0.98188
5840,1,3.2,0.98929
5841,0,3.2,0.35502
5842,0,3.2,0.96129
5843,0,3.2,0.98105
5844,0,3.2,0.45387
5845,0,3.2,0.5659
5846,0,3.2,0.57825
5847,0,3.2,0.98023
5848,0,3.2,0.25783
5849,0,3.2,0.94563
5850,0,3.2,0.98105
5851,0,3.2,0.57166
5852,0,3.2,0.44399
5853,0,3.2,0.98023
5854,0,3.2,0.44481
5855,0,3.2,0.88797
5856,0,3.2,0.60214
5857,0,3.2,0.98764
5858,0,3.2,0.47694
5859,0,3.2,0.69852
5860,0,3.2,0.98517
5861,0,3.2,0.84185
5862,0,3.2,0.75041
5863,0,3.2,0.45799
5864,0,3.2,0.52471
5865,1,3.2,0.97446
5866,0,3.2,0.68369
5867,0,3.2,0.47364
5868,0,3.2,0.98023
5869,0,3.2,0.83361
5870,0,3.2,0.71664
5871,0,3.2,0.97446
5872,0,3.2,0.9827
5873,0,3.2,0.23394
5874,0,3.2,0.63262
5875,0,3.2,0.3229
5876,0,3.2,0.91516
5877,0,3.2,0.52554
5878,1,3.2,0.98023
5879,0,3.2,0.85008
5880,0,3.2,0.94234
5881,0,3.2,0.45964
5882,0,3.2,0.40033
5883,0,3.2,0.34514
5884,0,3.2,0.94646
5885,0,3.2,0.84843
5886,0,3.2,0.63344
5887,0,3.2,0.96376
5888,0,3.2,0.31878
5889,0,3.2,0.55931
5890,0,3.2,0.5972
5891,0,3.2,0.97282
5892,0,3.2,0.97035
5893,0,3.2,0.78913
5894,0,3.2,0.68369
5895,0,3.2,0.78748
5896,0,3.2,0.84432
5897,0,3.2,0.82537
5898,0,3.2,0.53789
5899,0,3.2,0.72735
5900,0,3.2,0.60956
5901,0,3.2,0.21664
5902,0,3.2,0.97858
5903,0,3.2,0.81219
5904,0,3.2,0.9827
5905,0,3.2,0.79901
5906,0,3.2,0.98188
5907,0,3.2,0.67792
5908,0,3.2,0.82043
5909,0,3.2,0.98517
5910,0,3.2,0.66227
5911,0,3.2,0.52059
5912,0,3.2,0.89127
5913,0,3.2,0.98353
5914,0,3.2,0.88468
5915,0,3.2,0.58155
5916,0,3.2,0.58402
5917,0,3.2,0.97282
5918,0,3.2,0.78913
5919,0,3.2,0.91845
5920,0,3.2,0.65815
5921,0,3.2,0.6911
5922,0,3.2,0.56178
5923,0,3.2,0.55025
5924,0,3.2,0.51565
5925,1,3.2,0.98023
5926,0,3.2,0.81219
5927,0,3.2,0.986
5928,0,3.2,0.72817
5929,0,3.2,0.35255
5930,0,3.2,0.97694
5931,0,3.2,0.76277
5932,0,3.2,0.78089
5933,0,3.2,0.62026
5934,0,3.2,0.70099
5935,0,3.2,0.44152
5936,0,3.2,0.52718
5937,0,3.2,0.68534
5938,0,3.2,0.98188
5939,0,3.2,0.79736
5940,0,3.2,0.88715
5941,0,3.2,0.64003
5942,0,3.2,0.56425
5943,0,3.2,0.61367
5944,0,3.2,0.44234
5945,0,3.2,0.98847
5946,0,3.2,0.58155
5947,0,3.2,0.70099
5948,0,3.2,0.9827
5949,0,3.2,0.53871
5950,0,3.2,0.65157
5951,0,3.2,0.54201
5952,0,3.2,0.67792
5953,0,3.2,0.75947
5954,0,3.2,0.8715
5955,0,3.2,0.90445
5956,0,3.2,0.52389
5957,0,3.2,0.78007
5958,0,3.2,0.77677
5959,0,3.2,0.46787
5960,0,3.2,0.99506
5961,0,3.2,0.32784
5962,0,3.2,0.97282
5963,0,3.2,0.55931
5964,0,3.2,0.81796
5965,0,3.2,0.59226
5966,0,3.2,0.79819
5967,0,3.2,0.77512
5968,0,3.2,0.97776
5969,0,3.2,0.98929
5970,0,3.2,0.98435
5971,0,3.2,0.37891
5972,0,3.2,0.44481
5973,0,3.2,0.68287
5974,0,3.2,0.97199
5975,0,3.2,0.84432
5976,0,3.2,0.9827
5977,0,3.2,0.57331
5978,0,3.2,0.68534
5979,0,3.2,0.63509
5980,0,3.2,0.98105
5981,1,3.2,0.986
5982,0,3.2,0.96705
5983,0,3.2,0.63015
5984,0,3.2,0.62273
5985,0,3.2,0.97035
5986,0,3.2,0.59967
5987,0,3.2,0.514
5988,0,3.2,0.97941
5989,0,3.2,0.40692
5990,0,3.2,0.27677
5991,0,3.2,0.86079
5992,0,3.2,0.74217
5993,0,3.2,0.98023
5994,1,3.2,0.82537
5995,0,3.2,0.44316
5996,0,3.2,0.41598
5997,0,3.2,0.98105
5998,0,3.2,0.98023
5999,0,3.2,0.77348
6000,0,3.2,0.71252
6001,0,3.2,0.7883
6002,0,3.2,0.63756
6003,0,3.2,0.93328
6004,0,3.2,0.6285
6005,0,3.2,0.74465
6006,1,3.2,0.83443
6007,0,3.2,0.61203
6008,0,3.2,0.87068
6009,0,3.2,0.3682
6010,0,3.2,0.84349
6011,0,3.2,0.98929
6012,0,3.2,0.97446
6013,0,3.2,0.65733
6014,0,3.2,0.97446
6015,0,3.2,0.97529
6016,0,3.2,0.97776
6017,0,3.2,0.84679
6018,0,3.2,0.21087
6019,0,3.2,0.98435
6020,0,3.2,0.78007
6021,0,3.2,0.47199
6022,0,3.2,0.84761
6023,0,3.2,0.58979
6024,0,3.2,0.44975
6025,0,3.2,0.5939
